"paralog_pair","GI_score_Meljuso","GI_score_GI1","GI_score_PK1","GI_score_MEWO","GI_score_HS944T","GI_score_IPC298","GI_score_A549","GI_score_HSC5","GI_score_HS936T","GI_score_PATU8988S","GI_score_MEL202","fdr_Meljuso","fdr_GI1","fdr_PK1","fdr_MEWO","fdr_HS944T","fdr_IPC298","fdr_A549","fdr_HSC5","fdr_HS936T","fdr_PATU8988S","fdr_MEL202","p_val_Meljuso","p_val_GI1","p_val_PK1","p_val_MEWO","p_val_HS944T","p_val_IPC298","p_val_A549","p_val_HSC5","p_val_HS936T","p_val_PATU8988S","p_val_MEL202"
"SRC_YES1",-0.622675990468245,-0.238648493392962,-0.0533423518367485,-0.468355052349928,-0.547040433027005,-0.358103180522074,-0.653806261772656,-0.580892160567951,-0.474072914690094,-0.692844080736619,-0.505225089697628,1.34667533519881e-06,0.0153381281083187,0.844960744158634,0.000245537689789815,0.000287886423555543,0.0124650413844868,2.94669842341694e-05,5.00894316385246e-05,0.079163318781765,0.000120909301319123,2.43995485794379e-05,1.98079590271099e-07,0.00194971097627673,0.74351791320638,6.83045616809178e-05,2.49520513210037e-05,0.00295567911209647,2.81562972705379e-06,3.27336660855906e-06,0.0225064519340063,1.86197936878413e-05,4.08505768911418e-06
"SRMS_YES1",-0.539513139724481,-0.322736354170886,-0.0495559737236806,-0.468840486305779,-0.391497758740622,-0.229387600839263,-0.559189834371046,-0.172038337124665,-0.350539678455702,-0.473140313251362,-0.40132461132663,2.77707537424263e-05,0.00462168599942446,0.869191858895954,6.09517270279202e-05,0.000355558538683194,0.124969471706506,5.9886582117775e-06,0.0759330989474236,0.0629512726298546,0.00235319118991706,3.76594755652498e-05,7.42381057596154e-06,0.00030294170815576,0.777553467454604,1.31530577771998e-05,3.3448408666075e-05,0.0586424277237363,2.7672901214259e-07,0.0377941446093692,0.0162815729802783,0.000694574694753407,6.99655804677198e-06
"BMI1_PCGF1",-0.00237929291556111,-0.164588143350024,0.00731493018691556,0.0222754238532063,-0.116240601522858,0.0726786548330085,-0.169485516602322,-0.150678679312477,0.0791419139524016,-0.299792295306008,0.116662403175814,0.965885892752139,0.154936793795979,0.98075591598036,0.695856900685087,0.276178443119602,0.801341538984681,0.0979974311952742,0.270925166843978,0.771498179429337,0.00116004808866743,0.0726173976489565,0.957685874314164,0.0588545688575445,0.966337752638303,0.641314908666927,0.173995145507335,0.717721780122083,0.0563799633767086,0.182988153163524,0.649642593339807,0.000300032180879435,0.0463088241670542
"BMI1_PCGF2",-0.0451914556089084,-0.110331273734595,-0.0806299350938547,0.0238357618316249,-0.231948541986037,-0.103269717160755,0.110412731003998,-0.0412087106807569,0.0424849415955451,-0.224225216262827,-0.0240288134279495,0.45222913618338,0.35837809369707,0.796429487953842,0.719613739752661,0.0174504106854774,0.716351570240901,0.291542022782168,0.819846001856831,0.899216082487477,0.0307276468000088,0.762896234788645,0.387586708819754,0.201087964913539,0.674964761399943,0.667187783194175,0.00529197054548733,0.606034842740821,0.211303211378744,0.757366128862411,0.833883107491348,0.0145478572608926,0.714546838664823
"BMI1_PCGF3",-0.0925603372725809,0.217837970880626,-0.151093739640295,0.074575294763349,-0.274585106711264,-0.388221222509117,-0.0636388476026445,-0.0557186687643868,0.118491987708304,-0.309750843373362,-0.0795162420674194,0.155421535512438,0.226240234080576,0.493702996255148,0.174324345236879,0.0528586360198867,0.114267566889988,0.620256222197383,0.756978490879572,0.706096078514944,0.0305367312388996,0.290366731319352,0.114978182342568,0.101528934267551,0.329167821984923,0.127791963250648,0.0212478149923967,0.0519787708024744,0.53563686394696,0.681056462574177,0.570174325987389,0.0144393822936159,0.22828041937091
"PCGF1_PCGF2",-0.0440875101376367,-0.108809092683327,-0.168181723054771,-0.0958670983819269,-0.151275282698051,-0.0325384156066529,-0.28215108300939,0.0127091766662984,-0.528774943619274,-0.115617608955877,0.00387893430434306,0.34893414226621,0.417066092494966,0.452126859723183,0.117296574141662,0.0421006413788087,0.877710188792799,0.00400105398355428,0.915693040945666,0.034840244564903,0.310433366544462,0.961949877330622,0.286863132950938,0.253698051525566,0.290289545472812,0.0812623255011039,0.01586774420378,0.820178148777161,0.00129787397729115,0.881162464278218,0.00708498556798619,0.228304894447803,0.951884064201595
"PCGF1_PCGF3",-0.0130646682139315,0.25742581179121,-0.302841434377392,-0.0524006508066436,-0.0878370032897425,-0.000157425948369759,-0.18620360735829,0.0448421170006461,-0.413550300637037,-0.206130399611147,-0.0557417940789495,0.820059540630946,0.352020989297482,0.095729047952111,0.348542799418354,0.370850039064829,0.999245521008591,0.0741510125401186,0.705625382589696,0.233237874733617,0.0850973877366093,0.451054219945055,0.783954253846998,0.195907108891932,0.0293568515431658,0.28413291585358,0.254799237106733,0.999245521008591,0.0407867168680692,0.619529333934131,0.108905740127346,0.0484271246059089,0.383284770512047
"PCGF1_PCGF5",0.0127718839655974,0.00489215105822231,0.428367915640594,-0.180260060938744,-0.195050699219444,0.156754325567932,-0.0278698522835234,-0.133774899592372,0.159673902072909,-0.0282334940230847,-0.0542338407003568,0.872649605717693,0.976493945633406,0.0600948855688665,0.0188937725016899,0.0693431872881761,0.440161544835311,0.769685431570713,0.29409346207741,0.475447903267887,0.79952586963868,0.448577716041552,0.844738601546663,0.95736935703476,0.0144037889596454,0.0101910733414841,0.0298730177024285,0.31041599963509,0.708900797290696,0.201888048893022,0.313241787404727,0.74096237553484,0.380826096540706
"PCGF1_PCGF6",-0.116206692681387,0.0762741968145446,0.0184586664728736,0.0793900486656599,0.120571506802356,-0.174040886433839,-0.0348463457451248,-0.0797821451321819,-0.117914763959908,-0.106501006031789,-0.0223511607497677,0.00433240287335518,0.620971504670891,0.919293071284183,0.316220998570509,0.189320130801623,0.171998656642611,0.752522940423615,0.444956300818491,0.584920869706327,0.161684127486866,0.753029181805359,0.00218288097389979,0.459384052912503,0.86271289641104,0.253850854923532,0.106976152883365,0.0891744269187557,0.686407894325193,0.342436260728624,0.424285417797751,0.103490610328217,0.703116925811818
"PCGF2_PCGF3",-0.0778481422782893,0.188929129017493,0.0810352463843913,-0.00643683729901139,-0.197146082426684,-0.457138847301945,-0.00945628975127237,0.193599797107433,-0.292622657224722,-0.0547906659080677,0.0252129656676484,0.259736520465451,0.517034361683468,0.823580795087797,0.941187696881976,0.0413379994540118,0.0455949280104861,0.940316960162191,0.182503971504338,0.528351130787107,0.808577324032882,0.745869252369545,0.20466109638255,0.34911303395014,0.709433960309587,0.927436879592881,0.0154986892326098,0.0157444282508075,0.920081116399569,0.111628292935921,0.366048793250263,0.751426152857408,0.695506511143408
"PCGF3_PCGF5",-0.0194491773517632,0.0948601678943174,0.265510224574778,-0.056670098223472,-0.235704877561642,-0.826314235799928,-0.028006479916162,0.124983345511124,-0.202745417208259,0.0382770384751269,0.0657414382136271,0.845780691439688,0.794238891282341,0.442796757919392,0.627394375990258,0.0841676393367052,0.0141088452159753,0.825519334183741,0.392979762363206,0.590359692493142,0.744990397712376,0.575660308383371,0.81472142024368,0.673977303379314,0.28271167925821,0.567689718689704,0.0383946718904584,0.00351537268757372,0.774479178095152,0.290642090782343,0.431461854534314,0.677330855175813,0.511559140776615
"PCGF3_PCGF6",-0.130934242404569,0.270268688300621,0.0848836653011009,0.135141644867698,0.0998783841181852,-0.484951762395725,0.0953226795049344,0.219857625516777,-0.195519407840594,0.0494061425374294,-0.0142390557090251,0.0162693235516227,0.296775416947097,0.774679999706604,0.181735329162495,0.295245684045035,0.0116433249931177,0.473386525307215,0.0922281302104262,0.475208333153972,0.786133533518721,0.852538159317014,0.00946286815065758,0.151254417889192,0.645898053062387,0.134173893977458,0.188863971629993,0.00271715896186873,0.384503882549631,0.0480533140425103,0.312802484251795,0.72404993758437,0.816349471409184
"PCGF5_PCGF6",-0.0712283866322948,-0.0433279067525701,0.381543688397496,0.0131057508831915,-0.139095629940288,-0.453996682598083,-0.0617935019850033,-0.08167719850676,0.163950919957596,0.145740934715013,0.00878500073175622,0.237498931066311,0.838100902252472,0.0814562398180809,0.904905326403778,0.134919844943515,0.0811007303111213,0.331369711737091,0.378651559505726,0.505303802790333,0.13470982759164,0.92115918811466,0.18540390393607,0.733028034941451,0.0227031867645676,0.881962201968005,0.0699505454731825,0.0334330355162135,0.247889405285654,0.27795192462829,0.341890648008385,0.0833791331687643,0.899516948551848
"BMP1_CDCP2",0.129432525925801,0.331219126563881,0.46642060150853,0.207590594058955,0.144569533425945,0.279907188530931,0.0833135792242392,0.103272924061627,0.229501121008045,0.206171136561658,0.0432029976285722,0.0476889999030945,0.0820977111565774,0.0598949866530775,0.0011244557015268,0.190843035866472,0.0984453104050561,0.191884301859267,0.198993178044861,0.323102543818558,0.0847643084946522,0.546578033583027,0.0309295882885815,0.0229192820484502,0.0143204005600941,0.00040338322007388,0.108100428410841,0.0429544197423838,0.126495890208903,0.124306893451913,0.176382731225728,0.0481976719574725,0.480427523299435
"BMP1_TLL1",-0.0120004821814041,-0.0278208495713799,0.283833902987551,0.0075858231858707,-0.0897052497496126,-0.0905648941918468,-0.03308450800877,0.106251508031043,-0.127820167513001,0.223194135047746,-0.0198513336187677,0.912610682277151,0.952545578115165,0.0670090476639997,0.901093092777589,0.451905126051206,0.605461300708591,0.734698656108809,0.288431289956038,0.646864086444883,0.0193136945104245,0.779634636549563,0.89062874679091,0.914932722118515,0.0167754141042353,0.877253709868962,0.328779938696682,0.477316283066022,0.666150893354099,0.197349697829929,0.495396997299053,0.00845379283901501,0.733302943439707
"BMP1_TLL2",-0.0810326056322896,-0.0390392100860448,0.0275205430486759,0.0834303958610499,0.0300045494754377,-0.115718082923203,-0.103155996842549,0.0249822014804645,0.349068981987859,-0.120893429859968,-0.0406920701163405,0.211546788417783,0.889692301369743,0.907694025826605,0.165674298886028,0.739066762174622,0.576955091067989,0.0561389753433285,0.785149222347414,0.147923697010935,0.26247920850698,0.442654714521755,0.162596574000085,0.80959364600457,0.843357963581442,0.120371455064281,0.634982128316597,0.446490566927022,0.0291501490923897,0.716167701331698,0.0551099735951893,0.186456109024307,0.375011131295726
"CDCP2_TLL2",0.0560262870528383,0.132017508764345,0.126523945715957,0.055703025411595,0.00704892180186828,-0.120014942110175,-0.164381471608559,-0.0344945810083872,0.155230244379048,-0.0203969319600338,-0.118824664032959,0.410229938855809,0.521598058667858,0.568840798741166,0.433973527179663,0.972352136958995,0.534536526057419,0.0296747383034244,0.618886504282764,0.601919165095627,0.894052572815359,0.104560044781261,0.346245407425189,0.353533294256023,0.402737039345671,0.366011386472399,0.953746143311729,0.402110343657213,0.0138501641360899,0.522723882590654,0.444350540467243,0.85968565574252,0.0701470942086324
"TLL1_TLL2",-0.0447208903285035,0.141628613736188,0.035190159211848,0.078228015645261,-0.0531967655190227,-0.31468311733351,-0.21260316573009,-0.00939258102146384,-0.103955844510914,0.0867983467293642,-0.0575309631086166,0.673957618433675,0.428511412197425,0.91655027768909,0.165428757156089,0.590838293082889,0.0725928596738011,0.0115659231150003,0.898955349157817,0.720843331572096,0.503259710328355,0.554016225332557,0.619535374418004,0.26480567032141,0.859548631593915,0.120095072075605,0.46769492612795,0.0289798148589192,0.00452817878322716,0.859731433626943,0.589483332551159,0.409761706889267,0.488059308476579
"AAK1_BMP2K",0.200940609130883,0.37905487566272,0.377407698684377,0.185205116352567,0.135622936875279,-0.0861427999646763,0.13155337972275,0.186141274956158,0.567350891421002,0.556052886788942,0.163697027256817,0.000470804527300853,0.0472444862587192,0.0424761528163759,0.00760583554856527,0.323522891532997,0.711873432832707,0.161505979234329,0.118010536359686,0.0821630002718096,9.86634962279021e-05,0.0220319101521902,0.000183395327219069,0.0101577977365736,0.0087051761102884,0.00358442832269009,0.212839690835224,0.60098140153853,0.102706961325523,0.0653077064987563,0.0236837078769678,1.44148049770281e-05,0.0119663938457404
"BPGM_PGAM1",-0.0639573709764352,-0.175924135117743,-0.228843902580144,-0.0412736958780212,0.119307300270178,0.0035575382807677,0.0964160517575103,0.0570564517960206,-0.058456802184657,0.00349618929314092,-0.122370545420296,0.489198510640608,0.657328335458418,0.481116363964414,0.641836271101837,0.372195033879804,0.994970924035465,0.298027621909077,0.69233177379995,0.903913580600062,0.9820633608283,0.270439135638474,0.424776910127817,0.499387844984006,0.316123437434216,0.582329646842828,0.256164242468904,0.990104670636191,0.21759252632177,0.605534009463727,0.84368785081843,0.975553943093257,0.210478000530477
"BPGM_PGAM2",-0.151008257002935,-0.281790446279776,-0.348668859997134,-0.0643312867142175,-0.109275428888284,0.214021033723399,0.128247693137914,-0.00228388735355788,-0.242398706210693,-0.161867046757207,-0.0286968705199212,0.015226688700071,0.121009609981887,0.0768121619245047,0.345820358253288,0.261844396495314,0.249818183335851,0.254321450560428,0.984508926630308,0.324102927824013,0.204111689071874,0.703842176538138,0.00879029373326903,0.0408063995753333,0.0205489594092209,0.28157219297859,0.16201783585712,0.145846469521049,0.178502025023163,0.976414592568307,0.177222303523146,0.137659532057161,0.64937853976588
"BPGM_PGAM4",-0.0832212836283772,-0.297889544130848,-0.12284832927357,-0.066739348253326,-0.0653336719179919,0.0355618542703789,0.14494410647043,0.196023147426285,0.107256956974418,0.148312322685697,0.0695026343221514,0.128900546649387,0.110465037325871,0.655914709265497,0.210394205083842,0.597544341493071,0.879560533946822,0.0154451286847065,0.0912134035667446,0.684860041356544,0.06733074070319,0.167688832477016,0.0932461210115207,0.0353363507172479,0.501421866589537,0.158512198736415,0.474614192660735,0.823643753703806,0.0063701626500201,0.0472905030140713,0.539099108566346,0.0366231373420116,0.121040547193676
"PGAM1_PGAM2",-0.100017621838521,0.350376015970118,-0.288923143336037,-0.0171432936584893,-0.066705227972271,0.154240526873294,0.198539189404949,-0.166032505313407,0.220526871444008,-0.135409803646741,-0.114910693395377,0.292836007078901,0.465106315164883,0.429467749949555,0.781542429013808,0.603290015622624,0.686719082335875,0.15279066120228,0.321223932405133,0.682870175538904,0.227996051468047,0.313461003086687,0.23409535886722,0.298806702773254,0.269890591922889,0.73910922704366,0.479892492190237,0.570525942442125,0.0962596248561652,0.224825042522448,0.535645253191721,0.156783859281976,0.249283498604773
"PGAM1_PGAM4",0.0809812092282249,0.380928607610659,0.142661849645053,0.0389953220620566,0.116777769912057,-0.111297941162375,0.320367406434471,0.0578320997443457,0.564564541468769,-0.00517272429943472,-0.00220429819173686,0.468142764623503,0.515109576856601,0.746586791340943,0.595574183805363,0.14333346159242,0.785487015784543,0.00733382582938522,0.758820735098489,0.195541130097694,0.955207615139546,0.985796961224604,0.403813571301102,0.34730487758446,0.607676971200381,0.533606247997776,0.0755286112590947,0.695784241913836,0.00264249400565213,0.683463019450999,0.083737159167206,0.938232025425093,0.982877523037364
"PGAM2_PGAM4",-0.0533600240059929,-0.237338842700401,-0.174359132021933,0.0120693676864957,-0.0239737171960922,-0.238661769960975,0.0937335001964593,0.0763511514329406,0.224025778753231,-0.207639671127063,-0.0402548343832692,0.484988294007783,0.314383097054942,0.470095590431154,0.866439317073409,0.780914564040595,0.251828235978106,0.292048521993244,0.496878498458602,0.273844548626106,0.0168643089823841,0.485446603073784,0.420546611506847,0.165043367239702,0.306808143840889,0.836662646034234,0.685323837544017,0.147666310139186,0.211823255519522,0.39455978693001,0.139382279636348,0.007238501032123,0.417972879764022
"ACAA2_ACAT1",-0.0621802317173687,-0.098360026400546,0.159165068721468,-0.00805774839987876,-0.025773861614049,-0.108310726447034,-0.0930285948343644,0.113438260013051,-0.176890663411301,0.202629341233264,0.121726424448218,0.0643281597482794,0.626650754494177,0.406221938211171,0.916658812349095,0.729486347593597,0.47650650394193,0.276262471528786,0.136049216012007,0.170896902298323,0.0505284050820738,0.0970155077313952,0.0431055822676525,0.465565012667639,0.247103039787993,0.897113076567515,0.622475813287172,0.344232437892107,0.197283585295087,0.077762015939105,0.0691347981854419,0.026107173958497,0.0644726947727298
"ACAA2_ACAT2",-0.067674951086036,0.280711785661244,-0.316598091478506,0.0365848549188335,-0.0306628175423268,-0.0934536281814797,-0.198171062321275,-0.0717523310101026,0.204670152118171,0.0491308033255769,-0.0185649984973144,0.116333900921467,0.0196811413701959,0.0748897965266364,0.438045266900968,0.824264843648208,0.605630807894287,0.0123228075577396,0.233078879305646,0.306206375802126,0.626641391009587,0.778461579805193,0.0833056384288573,0.00289485692414531,0.0198276835423928,0.370673645397344,0.738827717702441,0.477569486027598,0.00487803142216543,0.151473098139817,0.163108549242672,0.542400102133156,0.73204590416824
"ACAA2_HADHB",-0.1701609311636,0.0492853122735524,0.0852011687238515,0.0788542641735316,-0.187461495472945,-0.126710944267397,-0.308935321862211,-0.0401362412103927,0.315612800438317,-0.0204772077906071,-0.0279849657395177,0.00180671166892,0.629182699786633,0.660746543460322,0.0431958221143244,0.0169921547732487,0.480506282083506,0.00293409308172106,0.48379759367186,0.135883149566667,0.856884939976002,0.616010383296323,0.000817211536721762,0.469060982111417,0.507072421407754,0.0262756817244291,0.00509134355499398,0.348165460068404,0.000897316916798799,0.381689078837661,0.0486657518882398,0.812898743649494,0.554226913461272
"ACAT1_ACAT2",-0.00681836955078087,-0.0411732396574528,0.073922768135355,-0.0192009600680985,0.123422016152536,0.147807170818634,-0.217495163038234,0.108765308914099,0.197202588489819,-0.0747856179423871,0.0242204425772144,0.876799776162767,0.840288302081573,0.765437370477807,0.79979791918489,0.15768611560553,0.284924338202356,0.000271189597604687,0.183516995925348,0.322235409686446,0.33635320728205,0.770511661290143,0.84927536068204,0.736804353663269,0.631333976563957,0.760637033901997,0.0852407866787641,0.173711027910933,5.19891607648868e-05,0.112481860162813,0.175654879791565,0.251908823079282,0.723200876164529
"ACAT1_HADHB",-0.045317857933072,-0.151412864241399,0.336005137318006,0.0152964906135289,-0.059292403342016,-0.100245492432648,-0.301989115421458,0.12757717433578,0.141125385360782,-0.130069722694137,0.00231104037738247,0.193932394643337,0.406437530022401,0.168849831263227,0.84409622182591,0.52067945382718,0.533628702797217,3.83884458286672e-05,0.0825247168773527,0.552229032786378,0.0359474895356003,0.968174914048864,0.146760684830782,0.243571351860376,0.0668732006937873,0.809765753573958,0.394544470639431,0.401090715014611,3.9942173646017e-06,0.0419874028416462,0.390539860896507,0.0175230704172551,0.959506731877746
"ACAT2_HADHB",-0.0922650013276081,0.211305604982062,0.0640160009951587,0.0920950027215988,-0.0906750359488405,-0.0228015273860999,-0.273196788835347,-0.0380984478549434,0.593114326198943,-0.173192328193295,-0.144411325974073,0.0365544401571606,0.153543539986922,0.82994255660457,0.1106392879095,0.245366013129387,0.893502886774122,1.92152256644764e-05,0.539410661963691,0.00191117094133201,0.0378863547893531,0.0167680301616365,0.0229358362920941,0.0577190326031787,0.720233990465033,0.076278853579462,0.149181882850185,0.840933516535486,1.54784048787885e-06,0.438770370639764,8.41443474663454e-05,0.0186177960652912,0.00877631746465908
"ARAF_BRAF",0.100547355104199,0.316743110434006,0.336202083397832,-0.00967052443845921,0.089410100036559,0.356855542383735,0.142206862911291,-0.00181482224601143,0.617556338754693,0.217684874553783,0.231076335267827,0.185148453021339,0.232881785170145,0.275991896536208,0.91016056923443,0.536302261555149,0.228848667995062,0.162609073967655,0.992898815457889,0.183073917502306,0.195017468569679,0.0143980971373098,0.139126359762925,0.106022871623051,0.136061552941937,0.889495521759216,0.410406232139735,0.130441481639041,0.10356897781237,0.989122017250293,0.0763741732837852,0.129908971165665,0.00733753273917889
"ARAF_RAF1",0.0903006052125297,0.270026496678701,0.442979350256367,-0.0845518467004231,0.0975120924998946,0.261901181567033,-0.0459503793626064,0.156235669789195,0.901610231356647,-0.168037279642667,-0.0217278582672365,0.458409926590306,0.318744355763693,0.0794992375820157,0.158629745608592,0.384967226058907,0.446459210223472,0.651350673042786,0.189257460331743,0.0216360247005963,0.137945426410933,0.825712274682655,0.393543042780935,0.168339812767597,0.0215974236747983,0.114438912231747,0.26761492654559,0.316366612418462,0.570279125581991,0.116992124047125,0.00354121707340461,0.0856814040451718,0.784829008808999
"BRAF_RAF1",-0.113626893685666,0.141081016926414,-0.146268170253642,-0.0970042028482325,-0.173956051432973,-0.150782649770046,0.105412603547365,0.207219063516043,0.360110175797276,-0.158356639686809,0.00276041403853773,0.316662578923208,0.365695457562133,0.436083145450255,0.131833200505247,0.174552538565145,0.658529566119642,0.282437933951848,0.0555092581748533,0.341955978880864,0.0944177613947898,0.969557154217859,0.256350268913399,0.207792996419313,0.276114244315689,0.0927127068508765,0.0967706867306867,0.538785098124343,0.202927943974688,0.0258093391908745,0.191479294318178,0.0547306115409877,0.962017857066819
"BRD2_BRD3",-0.228410693011265,-0.788048749307612,-0.793422228550163,0.0128071681331414,-0.345180780281418,-0.293846972562447,-0.638857039609027,-0.358285533645828,-0.390821883236043,-0.212741300695534,-0.226843246736027,0.00158926238302071,0.0472951314404105,0.0807404798904154,0.855637689281398,0.0223752370140967,0.191091220628623,0.000625294131645901,0.0555092581748533,0.110325610443382,0.183055901064755,0.0198870826984463,0.000705048879496058,0.0101873619746274,0.0222689901136769,0.822189266284811,0.00722722364364506,0.103562764190636,0.000143576915124222,0.0258061770826192,0.0364194315224748,0.120314050922018,0.0107032946566564
"BRD2_BRD4",0.0478702100894025,-0.163621448933796,-0.367703703144308,0.0948126541457638,0.00373415336934697,0.312364988094007,0.0887717822952784,-0.250585668385479,-0.72997545748091,0.283682938405114,-0.100320122115717,0.491906353690255,0.499512642033594,0.385391030854138,0.35950127266154,0.981373697574523,0.454570376429768,0.56145584542226,0.0301331125767093,0.0315187069453177,0.00439404202613895,0.471014423168448,0.4274195187741,0.332688738916153,0.226751586668122,0.294201929947105,0.968973319164894,0.324705947072636,0.472775751377283,0.0122735620412172,0.00614817027877076,0.00146699409006929,0.402756854243346
"BRD2_BRDT",-0.0277432288682685,0.191488324421279,0.198773459486058,0.0654898923877233,-0.0684759089735871,0.10236579459859,0.131582030567021,-0.163331857660766,0.207313276257083,-0.0127104770599916,0.014677141140503,0.58674393604151,0.527181537751242,0.672248124833081,0.488435980108999,0.661911250581178,0.659497220056392,0.257368005284601,0.255881899088647,0.499786959351261,0.913118837569486,0.85041501036251,0.526042292905133,0.360023877409979,0.521871594638435,0.421800390325126,0.543642804031136,0.539967417882302,0.181046831753018,0.169948017479607,0.335789737941232,0.88481485780672,0.813644845057596
"BRD3_BRD4",-0.18987238056033,-0.469572226416824,-0.555088997413931,-0.159059318392836,-0.146934206983082,-0.506499223959593,-0.129555370185876,-0.209139976980721,-0.556180681239916,0.0260714367573495,-0.198444858612647,0.0340203160173999,0.155713164513243,0.0264161937510276,0.207359836705874,0.0819819690812515,0.131002916698333,0.170500528865184,0.14655215206595,0.0820319409881756,0.863151528609489,0.0812422508548061,0.0211577483622526,0.0595370036965847,0.0042662283293861,0.156021389474055,0.0372601170434434,0.0626693123711868,0.109840715831608,0.0855876141779031,0.0235811463136789,0.820577403613718,0.0527053634656277
"BRD3_BRDT",-0.293640180208931,0.0824172042645492,-0.0843032679967818,-0.0578367292302091,-0.125418885068674,-0.270863321597398,-0.169329981437969,-0.0594401669661819,0.460504357642091,-0.0410533174086626,-0.193743072556814,7.25433938607286e-05,0.805103640122798,0.8040277543458,0.483319960133878,0.182077046886133,0.0967984748746593,0.129240307923699,0.690695218095084,0.0631522197466559,0.784920408791357,0.02067250233549,2.23287563729271e-05,0.688367166269239,0.684570382564859,0.416714366417502,0.102056611275367,0.0421594147232968,0.0784627733199162,0.60331827435135,0.0164533522607969,0.722622678419368,0.0111545802335428
"BRD4_BRDT",-0.263838201165137,0.274640438005984,-0.230323528680821,-0.0438105024599462,-0.0177467741623426,-0.379099965686652,-0.0249545909029997,-0.192370372285136,-0.573273453910536,0.0121471906327856,-0.0570716758707547,0.0183062036088647,0.406318557662938,0.367150198263994,0.561482660699132,0.905013441739947,0.139369794712523,0.884819455801735,0.211690245946522,0.0575438559929359,0.942910685623622,0.554285962402646,0.0107740953520287,0.243390030394739,0.20883834489752,0.498295075980769,0.849980047849344,0.0680476806167957,0.848658028881506,0.133701302425059,0.0144479773436385,0.92280518630529,0.488625236352974
"BRSK1_BRSK2",0.201207600836691,0.156890502234582,-0.0590737719709461,0.143838669522786,0.252225314202729,0.459203206996038,0.120782313531899,0.0972474097319735,0.656763095191527,0.442514425050407,0.368392914281672,0.00172726232138498,0.378608435727976,0.827263202929281,0.0506542044798491,0.0680505682054887,0.0830759971239604,0.352388408256106,0.372058301929993,0.0167284916022759,1.2009031581132e-05,0.000710340552675859,0.00077573791563383,0.218643568510233,0.715923751109936,0.0314826131693119,0.0291011906679346,0.0345917626721486,0.267091628686119,0.271569504883551,0.00242092484589698,8.53554070919549e-07,0.000230417141765568
"BRWD1_BRWD3",0.119983787223065,0.0211125276466809,0.262093829395641,0.0919250782087605,0.101338259264648,-0.10028491761377,0.046042045458326,0.149927665023878,0.452980631707135,0.155988101058146,0.0228627678841099,0.0659742270764868,0.937534068044022,0.233743937298397,0.196446918118828,0.370850039064829,0.734060650485472,0.641695374686266,0.0949795883730818,0.0716787485732927,0.1541782990164,0.750879308313165,0.0443648997872683,0.889797614265427,0.106280807028274,0.146607966532907,0.254794854245752,0.628987803180049,0.558838755723814,0.0499151333949706,0.0195436035103094,0.0976565266124062,0.700623022919648
"BRWD1_PHIP",-0.0578103384209286,-0.342579553297611,0.231259240978689,0.041796998723385,0.0615167164288635,-0.246264911218932,0.100822138506014,0.170082626833271,0.515585916028787,0.0866028621020757,0.0865911136061654,0.395426389248997,0.274559802814602,0.284742895109855,0.449630142168748,0.635342106317125,0.0574037652530312,0.318685064821138,0.119058192070251,0.110325610443382,0.420061133553639,0.405609569604328,0.331955184025022,0.13513871439621,0.142663595784056,0.382696059800488,0.514043820668821,0.0213068269843433,0.236198170451837,0.0659344972866842,0.0364144468769591,0.330527242680317,0.337620917167196
"BRWD3_PHIP",0.23946274173892,-0.0271727195678673,0.214594756133207,0.00543317939697318,0.0118311801005747,0.19733283510842,0.200903109708265,0.0935581923734305,0.518051602761088,0.132275117744385,0.0424078308530376,0.0140983317053544,0.889419680080198,0.588121195947951,0.929928720723658,0.94868971690794,0.401080271353832,0.111871796139066,0.482786726848822,0.0482037826291693,0.301776271240553,0.662404271374385,0.00804982730343239,0.809169967583327,0.422541566052239,0.914322809319608,0.914038661107748,0.272006067542036,0.0661291525449881,0.380700925376939,0.011268169522791,0.22092525444422,0.603160611960249
"BTBD1_BTBD2",-0.0996475276342863,-0.213506110184609,0.229994617038669,0.0691052080341299,0.016135061184171,0.00669289672158796,0.13730004452443,0.0701052227670232,0.21587215673418,0.0936439888254551,0.155715098145482,0.0443477140924332,0.218761500924665,0.344408856173654,0.415816666175994,0.910335841634314,0.978867831420147,0.142454522141166,0.370309364724206,0.40920954690991,0.186560227601909,0.0177281641138929,0.0285348865206791,0.0969201990276306,0.191005819741717,0.348497877180078,0.85749502476551,0.96553281061699,0.08831336614477,0.270000490409969,0.251233156520912,0.123059767111151,0.0093733511346506
"BTBD1_BTBD3",-0.0693020110429213,-0.505375466462571,0.17889437874605,-0.168311343731049,0.000219192826891908,0.143276681093745,-0.0540818831912307,-0.00399243394773149,-0.000280243900114475,-0.0348803621884683,0.0676002050200444,0.207142047809497,0.00715813350908078,0.43007375452616,0.216182576028344,0.9988035635407,0.567996793111562,0.489619356550637,0.976069317609068,0.998730300533162,0.692732505987431,0.315482310788329,0.158515809932796,0.000614765661688083,0.270356334533325,0.163854868582984,0.998201049937596,0.436679074506697,0.401072203421243,0.965208514534552,0.998384252889717,0.615595066031476,0.251202400673116
