"paralog_pair","GI_score_A549","GI_score_HT29","GI_score_OVCAR8","fdr_A549","fdr_HT29","fdr_OVCAR8","p_val_A549","p_val_HT29","p_val_OVCAR8"
"CBX3_CBX5",-0.657269138823837,-0.488105237306806,0.116988309287718,5.81729683997218e-06,0.00892792859339926,0.278637379956841,2.51294737041004e-07,0.00438642645531775,0.179074643694347
"CCNE1_CCNE2",-0.444980375598677,-1.21693062544886,-1.47410219630237,0.0202806757077265,5.50615180353772e-07,2.45811390898698e-05,0.0065924777114446,3.5523560022824e-08,2.1348383824949e-06
"CCNG1_CCNG2",0.0509584792693108,-0.220375193453652,-0.0836168349734218,0.790049578316064,0.125714259321372,0.433109476038714,0.717514009091016,0.0910882474487359,0.317040435313699
"CCNT1_CCNT2",-1.67122526556212,-1.47902143434897,-0.992213441678283,0.000332061636124401,0.000759136643907936,0.00650415254071546,4.20226884425421e-05,0.000261836212166757,0.00174304832356643
"CCNY_CCNYL1",-0.53973253593007,-0.179552727285261,0.0442552717110734,0.00241109981764858,0.127716657624106,0.397768394516548,0.000451103209220148,0.0941236906063514,0.284261284418774
"CDC34_UBE2R2",-0.31811131835231,-0.502092456292933,-0.0751279937001157,0.0500200189377239,2.34898278489898e-05,0.693395748370105,0.0194334116944386,3.90002703397403e-06,0.583278309422991
"CDC42BPA_CDC42BPB",-0.122395693680603,-0.0415004336414632,-0.0120155950522831,0.205024907448369,0.745066504404661,0.927958441381993,0.121081707128317,0.713636900000494,0.894191826503509
"CDH1_CDH3",-0.369379327268314,-0.493105946787173,-0.289754321701555,0.00928316770503947,1.12141459824524e-05,0.0117610268379749,0.00244172649313693,1.33567991850549e-06,0.00358959379918341
"CDK3_CDK5",-0.20323322175474,-0.231250122130612,-0.0461023587218299,0.301247403842365,0.0674201725305654,0.790445136838581,0.209303407136135,0.0445006597844427,0.698259227579491
"CHD1_CHD2",-1.32245254806944,-1.00926794952556,-0.700083299653019,1.32951846414396e-07,6.75801195417909e-09,4.59589375634116e-09,1.31962130436125e-09,2.01231125186474e-10,7.98294200853303e-11
"CHKA_CHKB",-0.172165459205073,-0.574710843113511,0.160713980806708,0.422763845621918,0.00549344459776259,0.293010689882201,0.31576158196575,0.00253543596819812,0.18903915476271
"CHUK_IKBKB",0.157765282991794,0.0677613694761113,-0.911296393044652,0.282195011261033,0.596069177700447,1.41951420359661e-08,0.191164362467151,0.556134021874362,4.2268413010321e-10
"CISD1_CISD2",-0.687094988040813,-0.904530550106597,-0.715106607408116,0.0232007999294763,8.57173448290874e-05,0.00146678390593344,0.0077719801252588,1.81660399955712e-05,0.000272974672320119
"CLSTN1_CLSTN3",0.149394467708089,-0.323676577041352,-0.132767840855644,0.0924843072552608,0.0145444833601202,0.319725549380085,0.0422297972399919,0.00779555435678899,0.218175002678718
"CLTA_CLTB",-0.257629138351905,-0.181289711261459,-0.203368134737776,0.1610354330197,0.0119159502858224,0.098723038420182,0.0888389970327489,0.0062388722340162,0.0494840043694213
"CNNM2_CNNM4",0.177255546514929,-0.123929738568783,-0.189755478494081,0.109802872903622,0.419237261867496,0.244551469262355,0.053402886077196,0.360020907584146,0.149279556919452
"CNOT7_CNOT8",-2.13376522135632,-2.97532240150794,-2.94639992935308,2.5671767707217e-08,3.10391247368245e-12,3.2509559465005e-13,1.27403313683459e-10,2.96400182854496e-14,2.42006646141477e-15
"COPS7A_COPS7B",NA,-1.49682208205462,NA,0.000212230302601739,6.37999758375266e-06,1.98869355909061e-05,2.47514248691855e-05,6.96575418573491e-07,1.66485746185557e-06
"COQ8A_COQ8B",-0.568647047554352,-0.317826973057437,-0.553846568697331,0.12005858797719,0.0204480967633988,0.000912295373065501,0.0616678106979612,0.0115686502780519,0.000156199455934292
"CORO1B_CORO1C",-0.193459119257703,-0.383464722614653,0.00591700655027882,0.215145883404719,2.17831127500238e-05,0.95632527990132,0.131164282244236,3.35124811538828e-06,0.944460201986912
"CPEB2_CPEB4",0.21599757748894,-0.0491993853653292,0.281904373011161,0.324497902091901,0.663063801726644,0.0139502731416949,0.230288833742639,0.626866770366876,0.0044330717210377
"CPNE1_CPNE2",-0.250643039124795,-0.194771165928634,0.0416032998943103,0.0924843072552608,0.11149871697712,0.498238194697477,0.0424555752908765,0.078574778217127,0.38326014976729
"CRTAP_P3H4",0.121555128476463,0.105439223133722,0.403213658755286,0.471032648826353,0.478153096306517,9.18936130805827e-05,0.364670437801047,0.422743833567378,1.04890972747067e-05
"CRY1_CRY2",-0.662198366289025,-0.204842753192511,0.0635954939878963,0.000623334337570131,0.124618819610933,0.787970670913087,8.35237077637396e-05,0.0890576179849842,0.694118084799369
"CSNK1D_CSNK1E",-1.89667911999004,-1.37283605299063,-1.81592370318246,0.000681903542312671,0.000563799939322313,7.29863409490013e-05,9.47558272196267e-05,0.000181870948168488,7.42540937694554e-06
"CSNK1G1_CSNK1G2",-0.289301656550817,-0.249529837451574,-0.0670706379575467,0.0102168583423537,0.00171108658359373,0.262224272820974,0.00278872063935212,0.000641126734795665,0.165923547318483
"CSNK2A1_CSNK2A2",-1.49419457456716,-2.59160044072413,-1.86361358590303,2.3135007854223e-05,1.36020637532576e-12,9.26634039729139e-09,1.54998811926556e-06,6.75040384777053e-15,2.06940604406011e-10
"CTDSP1_CTDSP2",-0.45717307752276,-0.516290874241276,0.158029185037589,0.106919666074363,0.00816530031597825,0.453140661951431,0.0509694438211919,0.00397121305690257,0.336999520407634
"CUL7_CUL9",-0.26769548302179,-0.392238660371179,-0.070103771613839,0.118553042897871,0.00183041644736518,0.681277789963733,0.0600119621617017,0.00069038039702111,0.564632213022052
"CYB5R1_CYB5R3",-0.25349400599845,-0.494522086648021,-0.196301276348112,0.0596110870496923,0.00943515726205504,0.0209756413074392,0.0242586061442917,0.00468246017967992,0.00770321318486601
"CYTH1_CYTH2",0.298444229693861,-0.440280584836481,0.152942512345477,0.0265564936449067,0.00015175591222242,0.0191497733854213,0.00902788989913703,3.6404944136914e-05,0.00684259892680068
"CYTH2_CYTH3",-0.0138020493934812,-0.171194785700259,-0.136902273497643,0.919384013102249,0.126318226848192,0.272851453270848,0.892007814200941,0.0924669859727552,0.174679094153546
"DCK_DGUOK",-0.229212909771189,-0.412776867451169,-0.155309298342443,0.0548402914955569,3.37414061262184e-07,0.216444610717579,0.0220449807004472,1.84196261731217e-08,0.128900016308235
"DCUN1D1_DCUN1D2",-0.0222310655819673,-0.233895530203487,-0.372498457444442,0.935051351833551,0.0847975880477994,0.0182884988777227,0.914169311718161,0.0578643590896894,0.00642826629490683
"DCUN1D4_DCUN1D5",-0.509732425863116,-0.374675219746274,-0.401457585753969,0.00152929556436243,0.000183339788406862,0.00229378857287131,0.000254250131047848,4.68585563422004e-05,0.000489493343094127
"DDHD2_SEC23IP",-0.462409221951276,-0.549679569433737,0.00622640608903691,0.000155098931348484,7.88059427630751e-10,0.95632527990132,1.65490174887961e-05,1.36883771548766e-11,0.943601305798377
"DDX19A_DDX19B",-2.63971244287965,-3.38225400397501,-2.71997788299304,3.01183967251409e-07,6.67564694519572e-08,3.39675754089299e-10,5.23148330213365e-09,2.81602972874261e-09,3.37147150460842e-12
"DHRS4_DHRS4L2",-0.10247056982642,-0.368899026991621,-0.175260269474502,0.560910547501499,0.000565637550918648,0.29403447232041,0.46069824124813,0.000183867293226657,0.194806958088212
"DIAPH1_DIAPH3",-0.293748591560057,-0.0708644361674747,-1.17509985328963,0.0385195071296731,0.456237468682021,0.00167913588137039,0.0138593760143985,0.39736811788434,0.000333327222108266
"DMWD_WDR20",-0.298401909421555,-0.405454407897761,-0.223551992811092,0.0168921134342267,0.000571570555901719,0.0594430588821434,0.00536523702129284,0.000187214177119173,0.0274352579456047
"DMXL1_DMXL2",-0.436036566728754,-0.706743940503813,-0.552501293092062,0.0119332832582782,4.60540654724469e-05,3.24958211672442e-05,0.00349411271582339,8.22802162286892e-06,2.90285251121784e-06
"DNAJA1_DNAJA2",-1.56371922574432,-1.627333540367,-1.3269289887489,5.36321312542404e-05,2.23560111222326e-05,0.000344371423914932,4.65787740421442e-06,3.55033427251337e-06,4.69985814275961e-05
"DNAJB12_DNAJB14",0.342607154055769,0.101898787026313,-0.0968061284342685,0.00383908731240809,0.161585320210084,0.316173893123161,0.000838311869706977,0.124296400161603,0.213397764093052
"DNMT3A_DNMT3B",0.465667474742478,-0.140509440245989,-0.337372935371137,0.108082990552445,0.400817052327869,0.0431841817459145,0.0522982212350541,0.341142056944067,0.0187524362420224
"DPF1_DPF2",-0.337662225099374,-0.213248737340101,-0.124615304423715,0.081893268529869,0.382674635087411,0.485918535346728,0.035764802137114,0.321902484602065,0.368960475970468
"DPP8_DPP9",-0.513981071304699,-0.589582496460141,-0.198989145223475,0.0407826899363349,0.000215130797012332,0.0205995598161955,0.0149772657830709,5.61180123521249e-05,0.00751398335727231
"DUSP16_DUSP8",0.340625430710326,-0.529519682754447,0.128720145112152,0.166153966259066,0.00115254898021758,0.411327064961149,0.0927658620553096,0.000420408685091771,0.297012843433485
"DYNC1LI1_DYNC1LI2",-0.263064727687436,-1.29345941995142,-0.839650130054627,0.0172679026492696,4.17626185049462e-07,7.07375274929338e-07,0.00552744278351311,2.38347450524507e-08,3.68607463362682e-08
"DYRK2_DYRK3",0.0429254063789239,-0.243156188992951,0.236795123206494,0.714198939336915,0.012214795935114,0.0039393933114168,0.637994089730247,0.00642564947455131,0.000948191442202059
"EHD1_EHD4",-0.435095346044879,-0.424052699874327,-0.442030313051464,0.00383261043044586,0.000325710037981211,0.000890569202085622,0.000827387363396501,9.21363382874891e-05,0.000150269741294844
"ENTPD4_ENTPD7",0.245093872308978,-0.190452957427718,-0.14523467351376,0.0271889412211149,0.103980426737189,0.415829285202085,0.00937782339884607,0.0726915308447778,0.302327495196553
"EPN1_EPN2",-0.00947226889783894,-0.460334640950728,-0.144651594183656,0.935051351833551,1.91224589200109e-05,0.165877854483764,0.910740195878026,2.84701621637879e-06,0.0909652750394834
"EPS15_EPS15L1",-0.00940098251819603,-0.495070169411049,-0.256836841164284,0.935051351833551,5.40826384008806e-08,0.00197870809692733,0.911995524993763,2.01300142931317e-09,0.000407525488945331
"ERLIN1_ERLIN2",-0.413977396709053,-0.527596394899556,-0.317827379644937,0.00142146693355804,7.12902181908751e-05,0.0272239601389568,0.000225741647016661,1.45057019643964e-05,0.0106734136524942
"EVI5_EVI5L",-0.688319731345306,-0.4098838082718,-0.337584679647844,0.000482118779231609,0.0146005295404686,0.0184598894640186,6.22088747395624e-05,0.00789805320055127,0.00655028335820013
"EZH1_EZH2",0.00975163864748551,-0.391101628133849,-0.163000304447943,0.897666745475126,5.76091939592349e-07,0.00269586711249912,0.867716666239518,3.85967304441524e-08,0.000608744186693349
"EZR_NF2",0.588277725130431,0.0701020350187426,0.188521232402856,0.00100994331517749,0.411317994108231,0.18904513357944,0.000147857706192238,0.351100223258638,0.107891763581318
"FAHD2A_FAHD2B",-0.423393294624423,-0.411207589586134,0.102975679090321,0.00145487187034272,0.000692426069942869,0.62343842183176,0.000234656753281084,0.000235390500203903,0.507161273931652
"FAM117B_GLCCI1",-0.272795579162325,-0.666263875561672,-0.261480681737824,0.0149347460270858,2.18385397385989e-08,0.00982227503617604,0.00459530646987254,7.0446902382577e-10,0.0027785095635833
"FAM160B1_FAM160B2",-0.231988912269157,0.37052029099689,0.030077460151672,0.106919666074363,0.00627788507141109,0.806575817876993,0.051470012948949,0.0029753748105199,0.729458608047945
"FAM200A_FAM200B",0.0101627752376623,-0.124819495077979,-0.0900396073999841,0.897666745475126,0.157743572134305,0.121417692486764,0.868709753685606,0.120166939566332,0.063872334509166
"FAM76A_FAM76B",0.110958027486494,-0.0555191955527479,-0.15159900307635,0.451112431193603,0.544369796162669,0.0891454205400403,0.341521368674737,0.496989381573112,0.0442409034938165
"FGFR1OP2_SIKE1",-0.100113662217006,-0.287206622285022,-0.294530333279925,0.533934525370893,0.0342056954310639,0.0157747999217906,0.430670414758515,0.0204555151337132,0.00528436225667922
"FLOT1_FLOT2",-0.314289684182516,-0.271960729002161,-0.100097390572413,0.00170195443586391,0.0109707038061346,0.230077921452904,0.000291401627976698,0.00568952132873979,0.137590022506576
