"GI_score_A375","GI_score_MEWO","GI_score_RPE","fdr_A375","fdr_MEWO","fdr_RPE","p_val_A375","p_val_MEWO","p_val_RPE","paralog_pair"
0.240419335984291,0.502796933584418,1.98786789218686,0.014740065351269,0.145847501119903,6.57639123819761e-06,0.00339108136544727,0.0949360822859777,1.21478259647647e-07,"ARHGAP35_ARHGAP5"
0.204604077004488,0.101302426096622,-0.163702481693749,0.091116305687357,0.722970519912861,0.712022172968962,0.0367219368009499,0.642463753263157,0.583571332808683,"ARHGEF11_ARHGEF12"
0.763492437965114,-0.446312715019695,2.40003540001888,1.21321342810026e-05,0.0504618916508858,5.59426677230607e-09,2.00341955853651e-07,0.0275934026761435,1.87884694283999e-11,"ARHGEF2_TP53"
0.202650961647034,-0.524355376042819,-0.262945032440184,0.0219666682257245,0.0544225350702053,0.153230377397172,0.00568071688792876,0.0301780387576544,0.0649717385269285,"ARHGEF3_NET1"
0.0873400352654293,0.143361836415861,-0.335799461409272,0.63222657775269,0.697991342340163,0.296933647285243,0.519158348482058,0.613599442006844,0.164397038568717,"ARHGEF6_ARHGEF7"
-0.656140818809474,-1.69827034043028,0.0878949201634199,0.000858859875121945,5.44079209993758e-05,0.800791951503663,8.79772500124915e-05,6.16714469766225e-06,0.695229956217286,"ARID1A_ARID1B"
-0.568564521703927,-0.219300250568657,-0.643788007216271,0.0323828807667415,0.635094453946366,0.0319322174445775,0.00957075905112763,0.543909607913765,0.00705136287818965,"ARID4A_ARID4B"
-0.263457868000559,-1.64147355882652,-0.526312284903206,0.0420040140388356,5.60343308086039e-06,0.000225926862133463,0.0131901773723967,2.63469565514846e-07,8.17506647684026e-06,"ARL6IP5_ASPM"
0.147942103592386,-1.36611458519762,0.036860496815602,0.232727531462223,5.44477245857198e-06,0.904949015454495,0.128691667985948,2.15155211777631e-07,0.858868433448866,"ARL6IP5_PRAF2"
-0.0887948520073495,-1.1928505218032,-0.643803496458035,0.66908064402171,0.00482137010067469,0.0444158101857013,0.560656996417856,0.00167999042130982,0.0114862044812729,"ARPC1A_ARPC1B"
0.324022953287098,0.0517716193156821,-0.381765732646336,0.11309257571862,0.803063880282375,0.212842168027406,0.0483325953323068,0.741030398346205,0.105974312040514,"ADAMTS20_ARPC1B"
-0.648429838818223,-1.94928459401799,-1.00575349582142,0.00686867222549977,9.85062497482024e-05,0.0139593401097471,0.001263005220306,1.3564252694127e-05,0.00220348945477116,"ARPC5_ARPC5L"
-0.482279762985908,-0.659472052399707,-0.161750562052411,0.00734601029012652,0.0250647133885296,0.702978381473751,0.00136311358028376,0.012206157653524,0.567808128416812,"ARRDC2_IQGAP3"
0.238216650428614,-0.840713899876602,-0.0946612822468378,0.22696746900314,0.00452177655634626,0.770563085775418,0.123298028921101,0.00155281831364032,0.656793568758097,"ASAH2_ASAH2B"
-2.07661502933831,-3.74656860688873,-1.74037923490805,4.61640340414981e-05,2.90917921071989e-05,0.000115120094543726,1.84493419963608e-06,2.44263577726271e-06,3.86633398971372e-06,"ASF1A_ASF1B"
-0.026757719731613,-0.41510426319425,0.297347560506545,0.836272741471681,0.151265758755903,0.378788920864077,0.778695608977409,0.099192743567053,0.234079467469321,"AMOTL2_ASPM"
0.102267693808188,-0.521186563252807,-0.00503083309546298,0.365823133659182,0.194349994358231,0.986695507870824,0.242346307688576,0.133483035587769,0.984210128757799,"ARHGEF10_ASPM"
0.0785179789725979,-0.223426550183727,-0.57779042997106,0.631785510765634,0.301394544565412,0.00970690914117443,0.517735229645053,0.220162261773223,0.00137738677150166,"ARPC1B_ASPM"
0.0326234100464884,-0.466233184715603,-0.0903927340200535,0.772475340952671,0.0842610415064823,0.809885347102357,0.693346884532666,0.0495944501226231,0.709244682642954,"ASXL1_ASXL3"
-0.0520274292517559,-0.456365027513111,0.579789171322399,0.788972838059436,0.140082309994927,0.212427130992877,0.715441364487146,0.0902125371671781,0.105386983686515,"ATAD2_ATAD2B"
-0.00174655363430863,-0.0897751725809234,-0.268550032315101,0.992665805506093,0.792244253307355,0.444730149454339,0.990998860408685,0.72505981201093,0.292044719804662,"ATF7IP_ATF7IP2"
0.00355259468678536,-0.460652229192897,0.23092160454394,0.982070135733349,0.0662266693847873,0.355890402158818,0.973824374728031,0.0377564303209661,0.214849033713006,"ATG2A_ATG2B"
0.217593215410481,-0.196862875831394,-0.456656743794512,0.335824115290088,0.318560123580027,0.0603284304571136,0.214859761419855,0.235108605060322,0.017070261178881,"ATM_PARP1"
-1.53423332484196,-4.21792313663365,-1.58775751670098,0.000665607741279549,4.19378829176142e-05,0.00188088536838583,6.25928354519811e-05,4.04941774603327e-06,0.000153187137475588,"ATP6V1B1_ATP6V1B2"
-0.96996492109686,-1.85115891502373,-1.2542763175761,0.137847713546643,0.00672965645648913,0.0189346533954369,0.0625002227667398,0.00250313837970167,0.00337040010061513,"ATP6V1C1_ATP6V1C2"
-1.24642060124381,-1.16245211821003,-0.591915916786715,0.0128702880498216,0.020630554751095,0.0725786891718377,0.00286126853098913,0.00976963298036741,0.0221209606795777,"ATP6V1E1_ATP6V1E2"
0.38466646361744,-0.316918801459544,0.0912951340064996,0.00451923124156482,0.496982917815319,0.624610764455078,0.000764134658516451,0.405790208120023,0.474620270219853,"ATP7A_ATP7B"
-0.168178155851171,-1.61491123129945,-1.53257005603886,0.484905296228145,0.00167230384253389,0.00291778755921478,0.357804615726768,0.000471783451797974,0.000271934860682486,"ATR_KRAS"
0.0946268452980682,-2.27179603203731,0.304031240796822,0.826391706251982,0.000498199715101994,0.349369744055431,0.762014487292945,0.000107504052713025,0.209193951295082,"ATR_MYC"
0.303997459765933,-0.882327209715492,1.55240003031783,0.0317863224974144,0.00203148715711675,2.56120782110254e-05,0.00912755860127265,0.000585054655659988,6.23635825457376e-07,"ATR_TP53"
-0.919157266302446,-0.303238209609649,0.537270484642006,0.0371011757143958,0.344418824270927,0.0602236951000163,0.0112144611731171,0.259976929487458,0.0169394944235982,"ATXN2_ATXN2L"
0.334012183564799,-1.51160874574976,0.273294539984695,0.116187845375809,0.0058082825174209,0.474371265585671,0.05033831084292,0.0020703616793133,0.323462424495134,"AURKA_EGFR"
1.0582491098027,-1.92794930816518,1.56628508274667,0.084822343162465,0.00727672246484928,0.0153003466713202,0.0334019134703577,0.00277383039382164,0.00247741853584779,"AURKB_MYC"
-0.514951849431576,-0.8919971972818,-0.188126481168916,0.083594084001466,0.00848979912107191,0.617274288973415,0.0328480531592662,0.00335742685644406,0.466454122649936,"AXIN1_AXIN2"
0.150658836475434,-0.452548946679034,-0.212302156681724,0.256000594803197,0.0544319820153292,0.28859320624902,0.147882795318723,0.0302552242604097,0.158229524500932,"B3GALNT2_B3GALT6"
0.0211961381359225,0.0609294710049978,-0.588953556833059,0.87883821312658,0.798499285452249,0.0602236951000163,0.833365189417511,0.734157668885388,0.0168950180345171,"B9D2_CENPF"
0.081065127433018,-0.792779166593863,0.47084159335913,0.500230920467661,0.00426045233646043,0.062214586109205,0.373388151381822,0.00142730519080412,0.0178129083654399,"BACH1_BACH2"
-0.414520161551924,-1.43886418838262,-0.721918985521799,0.0393536650599572,1.51556547321555e-05,0.0634738488227336,0.0120605270754697,9.54386318145813e-07,0.0183333366876745,"BAG3_BAG4"
0.602614213075084,0.240689644472257,0.572329521520157,7.46932626340813e-06,0.306656859918449,0.0131918864648236,6.89862207367669e-08,0.225293662828415,0.00206019385596741,"BANF1_BANF2"
0.113733464927444,0.133853318836207,-0.345684439264125,0.305201437944999,0.528419820036244,0.192132396592233,0.187810488558974,0.437465946730257,0.0895593648254197,"BANK1_PIK3AP1"
-0.462017128196972,-0.723993609433651,-0.140978462685826,0.000665607741279549,0.00433771771786561,0.684104417574957,6.24855500636758e-05,0.00147504254889637,0.541080068308656,"BAZ2A_BAZ2B"
0.213499202798058,-1.05759593413988,-0.188076274017592,0.160733546128232,0.00473785096769593,0.697566478144282,0.0768403372931014,0.00163497627852479,0.558360292590449,"BCAR1_EGFR"
0.00251266214186619,-0.598188361073034,0.135091715646214,0.982448326127435,0.0463562047664021,0.432309159545503,0.976338387919744,0.0248712131366338,0.280299272553087,"BCL11A_BCL11B"
0.0709106583869177,1.01190726371157,0.319907462889029,0.771759461264357,0.2267494499704,0.67004766121389,0.690135336547478,0.158972116477988,0.522085835102007,"BET1_BET1L"
0.48767004077711,0.461806832697753,-0.0162193874598905,0.00343123886286042,0.0902687387531203,0.964237456961615,0.000518575143001575,0.0542673526005325,0.93994935980893,"BICD1_BICD2"
0.28640112991793,-1.28871339316291,0.384797188249885,0.217312401981857,0.000165203771228686,0.359413968526417,0.115863455296792,2.5245244637801e-05,0.217579740812382,"BIVM-ERCC5_ERCC5"
0.247647771996602,-0.0600882831343136,-0.166475607684456,0.0354188443574892,0.807224458804575,0.390018477330594,0.0106464704281957,0.748936210729685,0.24560357514521,"BMP3_GDF10"
0.0385402678601452,-0.590009806383284,-0.361864841873932,0.722222846311303,0.00824053444121837,0.164549571623831,0.625247302503352,0.00324501314267961,0.0715673199841685,"BMPER_KCP"
0.177450786592569,-0.708108785673096,-0.0907525778346663,0.335824115290088,0.00092084654371657,0.69584053376144,0.214678284479559,0.000223446390540797,0.555036529868487,"BRCA1_PARP1"
0.223282112777467,-0.493731023717557,0.111387996672573,0.0656704574472416,0.0727240757000667,0.530664876136556,0.023103208791263,0.0421323360478976,0.379950397103182,"BRCA1_PARP2"
0.680088661837875,-0.74661043656306,2.78736964044,1.9423645082625e-05,0.00332963578305378,1.05505334752653e-09,4.4033452328369e-07,0.00106994612370129,8.85855035706572e-13,"BRCA1_TP53"
0.021859907625573,-0.977662665389522,-0.502606174679629,0.932263164316141,0.00278357836806393,0.0740768695105221,0.90284495665379,0.000855406954417631,0.0229629370979167,"BRCA2_PARP1"
0.116743789540087,-0.516198782177324,-0.0819371696748916,0.547942101437092,0.0297851605722303,0.825590463453768,0.426023833695002,0.0148800760205517,0.728479249480177,"BRCA2_PARP2"
0.143347910946015,-0.353383863067521,0.550653360653949,0.419159017465242,0.108323756465619,0.0117066679861148,0.293164955120526,0.0666677695124257,0.00175944044459659,"BRD7_BRD9"
0.141929291580621,-0.257739193243732,0.277403143448687,0.378149859825595,0.244004631419935,0.212427130992877,0.256373108621248,0.172298820339349,0.105433306333496,"ARPC1B_BRIP1"
-0.316055701333619,-0.667455003680043,-0.11979941396227,0.327221993722129,0.0709204658834708,0.734403207691128,0.206806580997489,0.0409683295783609,0.614993797161333,"BRMS1_BRMS1L"
0.291395573265293,-0.517213970649775,0.267225704094799,0.305201437944999,0.221888547100275,0.508986847134647,0.187835981539617,0.155005265480629,0.356846362180882,"BTG3_BTG4"
-0.208083882726451,-0.501861583551543,-0.131636272361051,0.463998767926482,0.127083039161547,0.798607880618626,0.336603640208632,0.080774022372201,0.691992722752663,"BZW1_BZW2"
0.17091722421579,-1.3780508491759,-0.811482503936884,0.471682865240368,4.09389788885859e-05,0.068873891662128,0.345346312753653,3.88421881982385e-06,0.0204713330381136,"CAB39_CAB39L"
0.515829662428102,-0.2206117897641,-0.120524199490318,0.000741346732347242,0.558508650202468,0.697566478144282,7.15825980016229e-05,0.467534109363443,0.558496619361635,"CAD_CPS1"
0.339526833748146,-0.0594872375144084,0.261160959538553,2.51132429988821e-05,0.822148267294791,0.136569668874971,7.59090468480063e-07,0.76830480394551,0.0558433490697823,"CADPS_CADPS2"
0.0725000482151228,-1.02371725609625,-0.235866265548553,0.511681814519353,0.00482137010067469,0.471489137008887,0.387950191864799,0.00167964831807195,0.320612532161409,"CALM1_EGFR"
-0.182439683557294,-0.730227334163015,0.472282811544448,0.389962708140203,0.00426341135150608,0.212427130992877,0.26685105552835,0.00143329343811302,0.105369583905517,"CAMTA1_CAMTA2"
-0.0573585538952894,-0.82105991664649,0.914015220335146,0.787579521951496,0.0512578041595149,0.00975827964246384,0.712685739309333,0.0282668171616509,0.00140106282020262,"CAND1_CAND2"
0.139398334796101,0.187084701849483,-0.586993178692794,0.356239803496807,0.50051955426854,0.070504326412086,0.232707445105387,0.410666788140393,0.021251933821947,"CAP1_CAP2"
0.483219645785779,0.621084137171078,0.205877912140229,0.000405774302208872,0.0335846591598656,0.344436390287801,3.47514515745633e-05,0.0170320185831728,0.20446391933961,"CAPRIN1_CAPRIN2"
0.3789853187112,-1.13408283813423,-0.130723937069529,0.514602878577156,0.000681984647797664,0.806504388301606,0.393189437032084,0.000156896552054207,0.703575196847497,"CARS_CARS2"
-0.266738594366763,-1.29044009025892,-0.375758445689215,0.159769618470069,0.00046850272196717,0.167347030013463,0.0759274593233073,9.95224086126733e-05,0.0730703394642763,"ASPM_CASKIN1"
0.421387342031426,-1.4227941205451,0.157236984382312,3.78172154125174e-05,1.93662210323909e-07,0.550131329252619,1.36483905118475e-06,3.41469892258782e-09,0.398625807846356,"CASKIN1_CASKIN2"
0.343933072775829,-0.0286091547804222,0.77644156286004,0.00187343003120975,0.919370725590926,0.000777026364789918,0.000229656410207072,0.890809250488605,4.7852497036204e-05,"CBX7_PRDM9"
-0.591301082206892,-1.27088417437061,0.30467260876397,0.0219485237400316,0.00640943817011246,0.179745659382315,0.00563916730852197,0.00236383406544812,0.0814339860941362,"CC2D1A_CC2D1B"
0.110981377785506,-1.4380651273583,0.517408307905441,0.833367115858854,0.00210379782986332,0.137966356610036,0.773191152832942,0.000611178882563146,0.0565302955715347,"CCDC85A_CCDC85C"
1.05804093039039,-1.10244162484055,0.965045712683066,0.044934677008632,0.0058082825174209,0.0125713210260873,0.0142613836349814,0.00207264489496548,0.00193577519941054,"CCDC130_CCDC94"
-0.343011097107659,-0.298654079452607,1.50965522850197,0.378149859825595,0.571264811280433,0.067058858348835,0.255551493730086,0.479651394861825,0.0197629381028053,"BIRC6_CCNA2"
0.37451522080694,0.189942630747855,0.827164606280412,0.0879629336691606,0.50051955426854,0.00600102304176069,0.0350817745531917,0.410456520713286,0.000695332644637259,"BLVRA_CCNA2"
0.127440320341356,0.632338495406987,-0.0052392379933203,0.576131550896988,0.0352613109804459,0.985135045241596,0.455512378613585,0.018119162317408,0.980074943478073,"CACNA1S_CCNB1"
-0.0913732465282181,-1.31878059119207,0.0170018914307147,0.757467595390647,0.00310737266992258,0.969215096105855,0.671608548054176,0.000973173808464418,0.950498095929168,"ASPM_CCND1"
-0.226794058782782,-0.817190851683134,0.152851076483069,0.0803486425769236,0.0908374600696321,0.530091446226937,0.0311679872968419,0.0546855238202571,0.378763913299012,"CCNE1_CCNE2"
0.138214779734816,-0.258306967798556,-1.17356021878306,0.493780191997842,0.437095529374536,0.0145613244755624,0.36691475224021,0.346079835600493,0.0023351914146368,"CCNI_CCNI2"
-1.15064446754997,-0.257843762422037,-0.41178937337878,0.0119877802878261,0.551386760691251,0.380317935036135,0.00260980233277213,0.460646370182867,0.235982329128215,"CCNL1_CCNL2"
-0.597241204544534,-1.61347238921889,-0.545671132947381,0.0473502920046,0.000219043788713658,0.0489852052811913,0.0153063496404458,3.64153401891724e-05,0.0128323963457025,"CCNT1_CCNT2"
0.493827656069561,0.0943121999057738,0.473524648835277,0.0360249987734944,0.80679132828533,0.0223723484430988,0.0108589207050248,0.7465021358274,0.00426408320452009,"CCT6A_CCT6B"
0.486712818544179,0.0031077290184611,0.0941228581637119,1.95510472935983e-05,0.993435770842255,0.827957896599293,4.59638391453193e-07,0.990933413736859,0.731328049724985,"CD2AP_SH3KBP1"
0.179475238423382,-1.20065630611291,-0.601359268527551,0.234538013334761,4.2008576839105e-05,0.00552736854538638,0.130561463342524,4.09151546039982e-06,0.00060796413051689,"CD59_EGFR"
0.160241811383281,-0.613907516930314,0.425680736855366,0.266559493860853,0.0137970981741224,0.152004921287269,0.156220425453296,0.00591966176908191,0.0640692447407295,"CDC14A_CDC14B"
-0.136110239525146,-1.44755238862737,-1.05573284351063,0.346521472686903,0.0193080748073751,0.0185665517552113,0.224904364724581,0.00896504229091389,0.00324252121333665,"CDC16_KRAS"
0.14667682030817,-0.395985499605702,1.27748675736175,0.111368067379404,0.0666253519191161,1.11599523355139e-05,0.0473150647304603,0.0380396635642309,2.15515452323107e-07,"AMOTL2_CDC25C"
0.152188885743107,-0.557742818603661,-0.0145115038015433,0.234950778357081,0.027414830793255,0.964074312967112,0.131185783045726,0.0135577962529195,0.938980858977204,"ARPC1B_CDC25C"
-0.682337507563779,-1.65963503786427,-0.811816646687479,0.00373006842910863,0.0243125723205579,0.0206514676146435,0.000579397698895966,0.0117582213741741,0.00386673155169227,"CDC37_CDC37L1"
0.0202439346370186,-0.58372980938966,-0.294183371560621,0.87883821312658,0.114662770394023,0.149570461464497,0.834564247729775,0.0712430311432215,0.0627919653503345,"CDC25C_CDC42EP3"
0.258766387876055,-0.827896751981085,-1.67683135765818,0.0656704574472416,0.142924383992401,0.00416337617793713,0.0230975716698686,0.0922828306382506,0.000419483745887872,"CDC6_KRAS"
0.116718050019239,-2.83939845657502,0.44499655430553,0.790692481804664,6.63827817833521e-06,0.349369744055431,0.71766462874126,3.34422074475325e-07,0.209445841524415,"CDK1_MYC"
-0.518246845270982,-2.6249975093439,-0.478050995665418,0.352161231108607,0.00231856234367002,0.37571462831989,0.229135703230781,0.000683304267529955,0.230602345341595,"CDK12_CDK13"
0.0619046674248079,-0.4430921457414,0.264567182143783,0.76757713868102,0.0866974672919705,0.179745659382315,0.685083541912615,0.0516836286963048,0.0814967725159113,"CDC25C_CDK14"
0.222544641791036,-0.0925424795495951,0.252847544705499,0.278655305339569,0.784150540724371,0.360813702149097,0.166350900164932,0.713043690683874,0.21903300306784,"CDK19_CDK8"
-0.557497753571144,-2.23411055480575,-0.0522248337957602,0.0108709381413254,0.00039654520863173,0.915966948250789,0.00226363783295441,7.92424514310258e-05,0.878513691520399,"CDK2_MYC"
-0.363202087479591,-1.29153506715158,-1.3393546584324,0.03383379283518,0.00941407288480435,0.0322764908280394,0.0101416154846006,0.00381779781978212,0.00718158696005914,"CDK4_KRAS"
-0.278067189424864,-0.529225310364489,-0.327149688188353,0.371222014318879,0.112484419146623,0.120508447501555,0.248271286066621,0.0695115631409033,0.0456333415811932,"CDK5R1_CDK5R2"
-1.19754403734015,-0.807890540274682,-1.26350476936749,0.00220875293125778,0.0085537783867906,0.00342962738575343,0.000304143980458669,0.00339709250793615,0.000328276676721991,"CDS1_CDS2"
0.748811967911584,0.0330281087596522,0.608532915581388,0.000119288700746527,0.889156515834728,0.00954387549515421,7.21140760180515e-06,0.857800870440052,0.00134623936455576,"ARPC1B_CDT1"
0.552992455861237,-0.208011196912768,1.02712718259802,0.0694251939430124,0.438101999162475,0.00596041495578192,0.0249752537462151,0.347244573643473,0.000681067231010645,"ARPC1B_CENPE"
0.25684542029819,-0.723048422191465,-0.132726508531027,0.147938251702544,0.002815728710401,0.686205447148318,0.0693111204450205,0.000867651080367059,0.544470317006851,"ARPC1B_CENPQ"
0.510856429770957,-0.10491408658102,0.59019077553067,0.000117293762296629,0.738639973934466,0.035489445193486,6.79535650585006e-06,0.664217810313865,0.00837324441592742,"CERK_CERKL"
0.461741872305569,-0.558705249651194,1.33910667227028,0.0200725889853557,0.170114655868632,0.0286126392846562,0.00500550707695267,0.114409604828526,0.00603727643582904,"CHEK1_TP53"
0.0897332854499597,-1.21149675437142,1.60023708650098,0.576131550896988,2.09463030619956e-05,7.60040787213832e-05,0.454825397063307,1.58284406010042e-06,2.19086951293766e-06,"CHEK2_TP53"
-0.292145402512217,-1.81037147227421,-0.956521764733796,0.250170291366802,0.00119360917624163,0.0308013779611242,0.14220427141505,0.000303663795467015,0.00664647702435677,"CHM_CHML"
-1.1966838558101,-1.59956937588073,-0.260093238752684,0.00269307413425576,0.00597959193661237,0.342849234695549,0.00039118541160894,0.00214381675645129,0.203233887233466,"CHMP1A_CHMP1B"
-0.0129460079778769,-0.677242121486407,-0.320035682050983,0.962016074296665,0.149383801063403,0.530664876136556,0.945804876643429,0.097707792635089,0.380064768551203,"CHMP2A_CHMP2B"
-0.724176051700842,-0.883314769096051,-0.44797669485057,0.150784201854936,0.077541245653232,0.25264813783086,0.0707710905431649,0.0453137757973547,0.131733411916846,"CHMP3_RNF103-CHMP3"
0.616800437168123,0.864855299935215,0.138961898118837,0.00100780435143969,0.0235049736726883,0.432309159545503,0.000105772916817768,0.0113281737095912,0.280946506707153,"CHORDC1_ITGB1BP2"
0.383216454145486,-0.304643357616653,-0.32741415549785,0.0104684520306438,0.199720955627954,0.381628108487254,0.00215345990554806,0.137507291028482,0.237474825219864,"CHSY1_CHSY3"
-1.73589754666335,-1.65290784786602,-1.1105499863023,4.61640340414981e-05,0.00028829454113003,0.00908582268936777,1.86051522585383e-06,5.32533997049594e-05,0.00125874117862778,"CLASP1_CLASP2"
0.49837504976342,0.894093714202874,0.680104812605216,0.000253445513191174,0.0028200774564931,0.000225926862133463,1.91520538935396e-05,0.000871641261020161,8.34658432734875e-06,"CLPTM1_CLPTM1L"
-0.0715119604530753,0.0678563105737226,0.355465207789196,0.67852856150334,0.798499285452249,0.283921558706348,0.575185961644744,0.735330509961507,0.153602679267706,"CLTC_CLTCL1"
