,A375_D14,RPE_D14,MEWO_D14,A375_D28,RPE_D28,MEWO_D28
ATP6V1E1_ATP6V1E2,-0.15612767069669736,0.48571963291383646,-0.7300106305786344,-0.4278690842402831,-0.302382028964889,-0.22712250668601294
ATP7A_ATP7B,0.6133250415466136,0.5411028634015004,0.936988122614967,0.5959032944066605,0.507066436792298,0.4059345488363155
ATR_KRAS,0.6268568402538126,-2.626952323566188,-1.0974471124687486,0.5814407513777688,-2.660500179687612,-0.7448192496336195
ATR_MYC,-2.2881372945950615,-1.6031364697347354,-3.392473740087153,0.1938746656540798,0.5091237946111049,-3.203758278375681
ATR_TP53,1.7131286002953916,4.12010365810971,-0.574175513402273,0.5158608174539825,2.9580516068725533,0.5400119791724896
ATXN2_ATXN2L,-1.3810445935766238,-0.11236774197631144,1.008043289584756,-1.9363654243768094,0.4414618587814139,0.687742488080047
AURKA_EGFR,4.460289319027322,2.2603325739915774,1.2423397836637915,4.063057968456946,0.962775770725531,1.0939161290177393
AURKB_MYC,-0.45780186220020064,2.083628621506992,-0.9650379570032546,1.0059042327487877,3.8998721720761242,-1.039652490083768
AXIN1_AXIN2,0.08545429959456638,-0.25910077112106467,0.1999292303170409,0.3181935295160403,-0.07206104089223977,0.11023248186169873
B3GALNT2_B3GALT6,-0.6020822829845789,-0.6235592251952407,0.3853265920609187,-0.09990625928932677,-0.43274506292575743,0.363283880212918
B9D2_CENPF,-0.26774898044736245,-0.9607371450912795,0.18692537794167843,-0.0798057329064876,-1.063019847624208,0.5906014909888596
BACH1_BACH2,0.5843936445152148,1.0913083188383588,0.9260763640243324,-0.08141740218728465,1.3449456884586093,-0.20103927766222426
BAG3_BAG4,-0.8044995999203303,-2.8512436722270142,-1.0772521773640178,-0.8216152625633846,-1.104145649103619,-0.8786646882716699
BANF1_BANF2,0.7835958697855713,0.4336884409309749,1.7471930269838931,1.36779198195564,1.7236440262375778,1.5560613566241124
BANK1_PIK3AP1,0.88005931357092,0.11308323624806163,1.4015739935613365,0.6790561404991798,0.1826010534044628,0.7130526270239129
BAZ2A_BAZ2B,-0.8023700129250012,-1.2162436236719978,-0.47010595693944096,-0.6302120636213931,-0.1325937610511663,-0.19208952084285197
BCAR1_EGFR,1.8306229058619672,0.6090458567586667,-0.9588862582289944,1.7748258248125877,0.20814365040701371,-0.4320070209317943
BCL11A_BCL11B,-0.012616157502100232,0.17960829372063714,-0.028070933802907677,-0.14294171779626275,0.13166516115405508,-0.09630484444226962
BET1_BET1L,-0.5337444936125966,-0.49593590280848976,1.7170725717008914,0.6095325950558792,0.3676834198722661,0.9730778690164408
BICD1_BICD2,0.65995051123829,0.4919721782070338,2.143417151688074,0.9119457724870043,0.3848707951993378,1.1900634305111486
BIVM-ERCC5_ERCC5,1.2327011444861835,2.1835111744537983,0.8579177099853981,1.3988901806722365,0.09522235538362046,1.2680547870944197
BMP3_GDF10,0.6551034345588017,-0.150963083011356,0.5539906424991825,0.41833867791070556,-0.15114923428943625,0.7957247702325422
BMPER_KCP,-0.056690514023570775,-1.1026088316062959,0.14494736637396574,-0.10459938776168276,-0.4193905321512067,-0.048185705292484046
BRCA1_PARP1,0.12253700024863476,0.7321166206223935,-0.36283968124813565,-0.03512014625030011,0.02695947465902685,-0.29898698589717704
BRCA1_PARP2,0.02778886398282494,-0.24426552983083125,-0.01278448201322512,0.6075688348753732,0.3673073959819891,0.51303577427263
BRCA1_TP53,1.6802471374194305,5.749338349003414,-0.1956754640587583,1.585130015541568,5.616273495888909,0.16471383670857073
BRCA2_PARP1,0.35000762917727374,0.6827162006478666,-0.10266114277169117,0.015111299917304076,-1.1489719270386767,-0.01118311738073661
BRCA2_PARP2,0.5569066931285208,0.9769735195783886,0.3641062502679259,0.8620220939469694,-0.22225683721500458,0.016764193135083528
BRD7_BRD9,0.6692923719074804,0.929465806155673,0.3212619772534664,0.4895721879122764,1.0950282600621148,0.22624487952402542
ARPC1B_BRIP1,0.357047275714816,0.39973256190695267,0.7761418584277845,0.7716772673457537,1.1502334520617516,0.46448508482627066
BRMS1_BRMS1L,0.5301293760729393,1.2534469976132572,0.5175637783504667,0.5903240324459662,0.21389642291154226,0.077043348008625
BTG3_BTG4,1.0373380912004186,-0.33405225976847813,0.24612910621037412,0.3440262155789027,0.6102087821448928,0.22134829314645335
BZW1_BZW2,-0.062008615358856815,-0.06687348693732631,0.4454114412989422,-0.4975109323926611,0.3707326507823129,0.030197884509938284
CAB39_CAB39L,0.2855064986465364,-0.4246813328340925,0.3558756197594471,0.9907252714759195,-1.8081192734616345,-0.6164859641156794
CADPS_CADPS2,0.7540176471655445,0.8172280428820343,0.3767926823996775,0.3454962251573131,0.3457446853775102,0.6172575995740573
CAD_CPS1,0.6734246176354363,0.3773559787564827,0.27650820600289777,1.008429586655717,-0.2701541813084011,0.21533691779049477
CALM1_EGFR,0.36300426787268586,0.6246418713739724,-0.44837032591088766,0.1010790021516524,-0.27107094189374337,-0.818407735531038
CAMTA1_CAMTA2,0.23664868945916398,0.5455730305514365,-1.1361232846086973,0.8264662265157342,2.1963745059705935,-0.15467944609366283
CAND1_CAND2,1.0037498196672638,1.8372810043745262,0.791414313064,0.6353664425936063,1.2879171816478876,0.3041583480813836
CAP1_CAP2,0.07237998557655226,-0.9279601761009865,0.9301766297839228,0.322525090631152,-0.5393603815546789,0.9839995692362536
CAPRIN1_CAPRIN2,1.039228872003915,1.8002298824175795,0.9213028225547867,0.820964874078313,0.4080737398581575,1.2733170911011849
CARS_CARS2,-1.2106493514813197,-0.3643082958675267,-0.325916700831853,-0.24749246792268523,0.048828922923757664,-0.6590667762514679
ASPM_CASKIN1,0.17170075704654789,0.9691311991844839,-1.1857000590162077,-0.11195711065376134,-0.06531535536702864,-0.45517419984223756
CASKIN1_CASKIN2,0.19745746822171256,0.4770784860472812,-1.1948626145306982,0.35276620034873896,0.6715299393849717,-1.017181766689015
CBX7_PRDM9,0.5625694045112622,1.8003519521312767,0.5326098768596742,0.5052307448948816,1.4831664123866466,0.5289310308223616
CC2D1A_CC2D1B,-0.14507247337306978,-0.03770516722323394,-0.179398512960642,-1.0348332696430722,0.21468031246615765,-0.476301649889476
CCDC85A_CCDC85C,-1.8895189103254135,-0.5970908129382106,-2.437529905489435,0.4413349958919912,0.8527933851909688,-2.4143741568931603
CCDC130_CCDC94,-0.04994578692075389,0.6740980987977375,0.8999751317416584,1.5062149617919922,2.009176607479518,0.743445571494283
BIRC6_CCNA2,0.10738535939277978,1.569474483116413,-0.31186283039416984,-0.35610866036344807,1.9448321347613866,0.5189019062256052
BLVRA_CCNA2,0.810013493969435,-0.2963765352491182,1.174476601752531,-0.40577107581135247,0.6514915630335534,0.7174713126042481
CACNA1S_CCNB1,0.3516529515244431,-0.36514064341804664,0.6810644172046256,0.3862550397524544,0.1306019053625428,1.5831791217471345
ASPM_CCND1,-0.45680915804935573,1.1824020128004802,-1.1340357147433209,-0.37553360511720935,0.8590430739529255,-0.6247800268101474
CCNE1_CCNE2,0.07313176900387638,0.5814980496005916,-0.17642708547018202,-0.34156751289690085,0.4101981271238968,0.31929206231767937
CCNI_CCNI2,0.20190693598014048,-1.4337141373749989,0.5136246199275195,0.08851073998638691,-3.0463722466058467,0.1996170194893633
CCNL1_CCNL2,-0.6264536098280012,-0.1832115628136515,1.6069221633782012,-1.7641570457735916,-0.6227590828195608,0.5637961481605245
CCNT1_CCNT2,0.0955903228477548,-0.22036729417111056,-0.9613750838214499,-1.4760616460779383,-0.7784070399753912,-0.9810385504969924
CCT6A_CCT6B,1.0891013497995596,0.5257792806600587,1.7527595715184547,2.8702177377796136,2.7820949912340813,2.393119146375923
CD2AP_SH3KBP1,0.9281933877242781,0.9701991387136907,1.4617007372154809,0.8187431137391277,-0.22504745175756763,0.507194078123925
CD59_EGFR,0.5088557015683914,-0.7409218326849245,-0.6611014603178736,0.21431811782047197,-1.0367246240888024,-0.8508743847783281
CDC14A_CDC14B,0.6224738860631426,1.1471635840931516,0.27536539714454533,0.5257348427640806,1.334153987750074,-0.12778647640931914
CDC16_KRAS,0.9637774241791014,-1.8626356819853316,-1.0546018017247258,0.7221344031137823,-2.339589570510053,0.3236684468709343
AMOTL2_CDC25C,-0.007314769476444376,2.0597983523034418,0.21397589977992265,0.11648993652708763,2.4893153418572345,0.24503293761613157
ARPC1B_CDC25C,0.7524646225067102,0.06988474818708386,0.12350438119925793,0.7682349713797755,-0.3998111416476668,0.4527811975247157
CDC37_CDC37L1,0.38230524610493155,-0.42440540152974415,-0.6787806909445216,-0.7781324189490022,-1.4627790259280056,1.6902909611544306
CDC25C_CDC42EP3,0.030373309284726514,-0.11018485411646717,-0.019903439092475852,0.11134279411978691,-0.10527753491304057,-0.11767051733264781
CDC6_KRAS,1.5378741643594322,-2.010504221251695,1.2324565776258734,2.0214565290241078,-3.463079989715225,-1.4729969843471924
CDK12_CDK13,-3.08051421865079,-2.0009690503160407,0.7467909509959643,-2.6385388162798344,-2.1457663885456166,0.2732933640843018
CDC25C_CDK14,0.11573324256928189,-0.36379474847825083,-0.10751855397830778,0.6046775947989422,0.6724513715677977,0.09056895650771894
CDK19_CDK8,0.9080604330496594,1.4045079544492065,0.038764015973928874,0.6100742896798415,0.42968695244875516,0.7156753201630617
CDK1_MYC,-2.5329792036929666,-1.6940459410514788,-3.700560416082689,0.3490051427583422,0.8744462600046498,-3.104329092714027
CDK2_MYC,-2.443822355689473,-1.7706849481039457,-3.5127611652487514,-1.0823640592756427,0.9141792543704403,-2.2819331920765915
CDK4_KRAS,0.36954750417265564,-1.9549290048335373,0.5502456815456219,-0.5367150234008835,-1.6252196123358422,-0.4491218596722158
CDK5R1_CDK5R2,-0.43338686914660784,-1.0045289449427168,0.8824635991341945,-0.005601465525617033,-0.5704167982709115,0.4037974286752366
CDS1_CDS2,-2.6113625189269896,-3.56528516068457,0.6420085575663398,-3.089350585632176,-2.619882632605635,-0.08347716051355797
ARPC1B_CDT1,1.2801275387501656,0.03812225619372194,1.404216347108099,1.80953659146708,1.2194786422547346,1.3885512139572362
ARPC1B_CENPE,-0.69996012343619,1.0369196157020557,1.4304025748629505,-0.377749560540475,1.3806195570158784,-0.17033238631978778
ARPC1B_CENPQ,0.666846889636101,0.3633289143794029,0.33576694848438365,0.5421201261800956,-0.4621383835562622,0.051858316617531555
CERK_CERKL,0.990649851580292,1.2509541366605663,1.0193957567324354,0.7552694012929184,1.3102372271331895,0.6873931894680002
CHEK1_TP53,3.9087041570159333,4.1994405235762935,4.747073087875812,3.4788179772055394,1.987774710022325,3.0834327521745286
CHEK2_TP53,1.1064995595289,4.421701237685844,-0.5808687330589741,0.4957715738818686,3.7423253717140126,-0.6807497473571091
CHM_CHML,0.48876070860096293,-0.4794807990629192,1.1370474205700771,0.1199850333090957,-1.9584755674633312,-0.7631178883135484
CHMP1A_CHMP1B,-0.2771440984897761,-0.3554168931335999,0.5640811410571768,-1.6138339794185754,-0.5348871429765719,-0.5369302610538247
CHMP2A_CHMP2B,0.11454340605691976,0.3451518455103475,1.5154103423326055,-0.16738497599173097,-0.19619013879882036,-0.38429631223540456
CHMP3_RNF103-CHMP3,1.8695997670366045,3.1002058149669898,2.4747506688316827,0.3948769113731097,-1.0460984810045333,2.37732200205066
CHORDC1_ITGB1BP2,0.9137746654997091,1.3864485831841105,0.9832455689008668,1.462404306193496,0.9439922316657714,1.6313453457128
CHSY1_CHSY3,0.29709334845307156,-0.30621953636258403,0.26424308017065706,0.3941122852675025,-0.8244389528055949,0.26937027661388513
CLASP1_CLASP2,-1.1931421659516384,-0.9514408436772815,-0.6340019650661934,-2.3252084427246613,-0.791032540502795,-0.7894131855312038
CLPTM1_CLPTM1L,1.1246033138551346,1.8610835340457477,2.536235009005349,0.9210547170317364,1.3157421998591026,1.5522166733980332
CLTC_CLTCL1,-0.2757999545238284,-0.11682763576278807,2.624859913903735,-0.2721355631664564,0.4810327085369872,1.8476215664082958
CNGB1_CNGB3,0.14574164911638565,0.21935681231358234,0.2790211118566789,-0.24347002245207836,0.8406730362195117,0.8001333993967271
CNKSR1_CNKSR2,0.7076636013643152,-0.07772896590266334,0.2923127515742187,0.4544207221910319,0.6637541561899634,0.25496715054687885
CNOT7_CNOT8,-2.1125278873672797,-1.5685207002991142,-1.044958731139883,-4.5627647043105695,-3.1266996697687364,-2.332957689577086
COG8_RP11-343C2.9,-0.5404289822891373,0.4701595404786576,0.7730969575202391,0.4894192366644507,1.016087792940828,0.5600330336304974
COPG1_COPG2,0.6797320892383706,1.0825829660317183,1.7733906047914538,0.9139714151578788,0.38142369473670035,1.4425732724992233
COPS2_PSMD11,-3.2390302662779735,-2.847885062438803,-6.806450535821232,-1.9880427586467033,-1.7189826448169767,-4.319964196458271
COPS6_PSMD7,-1.053556774766629,-1.171909507097404,-3.713521668769616,1.7177897404824105,0.5613920507878196,-0.25654152293279503
COPS7A_COPS7B,0.25182469699314375,1.4670053485635606,0.4634806382233618,0.1727374499606396,0.8880300438172202,0.024720116349869967
COPZ1_COPZ2,3.1316642799548617,2.3751217688794672,3.552080657425816,1.819072915308932,2.227608344517892,3.4258712973525878
COQ10A_COQ10B,0.6769070434310347,0.8706589688427155,-0.02577597548511294,-0.2860458306447222,-0.23108892651400198,0.14543572578783193
COX4I1_COX4I2,0.0773129503276519,-1.611786139986712,0.9317702964772372,0.08065132323636667,-1.374719931759299,0.3852935035218143
COX6B1_COX6B2,1.8910420837115351,2.061707461334604,0.2583778523225741,1.1797210697359255,1.8888335444214301,0.5521402871263696
ASPM_CPPED1,0.46843189119633416,0.06328682043817374,-1.391667806645259,0.5329955626766345,-0.4889993101212181,-0.6231102360649132
CPSF3_CPSF3L,-5.654860339648964,-4.183110442980484,-2.1027367565407604,-4.06655722828869,-3.007617945809191,-4.231971146376718
CPSF6_CPSF7,2.3324409177166565,0.18479365998214925,1.3785910039920308,1.5677906984986751,-2.0539449604472555,1.7592405727947897
CREG1_CREG2,0.6594720817994387,1.0220798941397995,0.8671918121130171,0.8269847052143394,0.955878112236289,0.4327182240809929
CRK_CRKL,-2.8140779320560063,-2.615124942781117,-1.896005668759708,-3.750554700434922,0.2448935795113545,-2.037842373481427
ADAMTS20_CSDE1,0.6760533680583953,0.19427864363174555,-0.09134145504256001,0.5270891523310317,1.0348146744293363,0.43671097975911427
CDC25C_CSRP1,-0.0811758166536435,0.0638965707943651,-0.2340847208848127,-0.0699741568215533,0.09338877683668413,0.0709663514984412
CSRP1_MKI67,0.6752934556273444,1.6502418723564194,-0.07560783422883105,0.3660754492882109,0.5973598366971805,-0.6036478173477162
CSTF2_CSTF2T,-1.0993250621063906,-1.4946674669772315,-0.9675898452964216,-2.090559103822432,-0.18259161215839312,-0.6598957288205755
CTB-54O9.9_DUS3L,0.1294491763441164,0.15996054451782382,-0.24110980514001018,0.5024289666826514,0.165850830574475,-0.2639467844639159
CTBP1_CTBP2,-0.2370246510277338,-1.0443840742822306,-0.5124949131104306,-0.6080573280920305,-1.4476091132654663,-1.1924576821839932
CTCF_CTCFL,0.20205649439885334,0.10034112723692847,0.9610197298653084,0.6258452844511662,0.6304875187781724,0.8347131744154918
CTD-3222D19.2_MED26,-1.4536527440108138,-2.6259865390426858,-1.8164938844983358,-0.7756489666560632,-1.1766027012932347,-2.2773212218334047
CTNNB1_JUP,0.5160217602580379,0.23098378536009323,-0.22605026285167928,0.029665528940501208,0.4263386144439011,-0.07046772022586778
CTPS1_CTPS2,0.19792296928865627,-0.8113378773195149,-0.5400948274563578,0.9425697897306828,0.7771383305038816,-0.3553386028515468
CUX1_CUX2,-0.3942765368012583,-0.7282714619266251,1.2693384153425256,0.11353020731768962,0.5496872186779014,1.0024595007149963
ASPM_CYB5A,-0.5482557224346875,-0.26550291026103495,-0.15969188997406134,-1.0119620693725073,-0.7531848589633278,-0.6010218206000119
CYB5A_CYB5B,0.6330877227770755,0.701216227243045,0.8549712278243945,0.828772745136041,1.188276227572306,0.25148858801094853
CDC25C_CYBRD1,0.3790663176897687,-0.4264025586337193,-0.04381339443042771,-0.060405961648172316,0.687356434899275,-0.011764274710455899
CYFIP1_CYFIP2,0.2712955127512309,-0.29617543950887665,0.05799542491709573,0.2657528785026371,0.9801251105849429,-0.5113440741440249
AKR7A2_CYP11B1,-0.10282190994019516,-0.5594209313803692,0.04215716492139601,-0.3605735779255989,0.06098149191288652,0.6589898613954682
ARHGAP10_CYP11B1,0.1073183700780224,-0.9196038048925806,0.6566991029617322,0.22459568428197582,-1.540501294721216,-0.011982629155998159
CENPQ_CYP11B1,-0.14727186267321377,-0.4547581072181276,0.24033510440593908,-0.5954183088079135,-0.1797528940133703,-0.8824485841282789
CYTIP_GRASP,-0.23749783775006117,-1.2265617598304333,-0.42710255237631,-0.41364121963687595,-0.6760133387846974,-0.035273869831421396
DAB1_DAB2,0.4488622728353386,1.7923584872418294,1.1329627564989904,0.4497244473556933,2.3506591791239426,1.0780589708833095
DACH1_DACH2,-0.014049821381971824,0.029990846934659653,-0.1761827926896432,0.1544324283407067,0.2992646134191976,-0.43432859488916475
DAGLA_DAGLB,-0.5028308795022175,-2.3227412917966643,0.0911207063311379,-0.6329994078033574,-0.7814899509813867,0.06292705404068769
ASPM_DBNDD2,0.09738259422617039,0.6765184073495435,0.2151558361155036,0.45279070311302605,-1.0186368927667504,0.23691068999973158
CDC25C_DBNDD2,0.28431503967809046,0.017034511075452057,0.6536995676584195,0.39479106737133873,-0.24167160967064547,0.5101118309108327
CENPE_DBNDD2,-2.8103660870419174,-1.0168791067360374,-2.528332244298869,-0.39929339114930373,0.2900640678989064,-3.367465072063132
DCP1A_DCP1B,0.08796351729127806,-0.748005338575909,-1.1611040602436573,-0.10553276743020958,-1.4483748348756045,0.1802884606191674
ASPM_DCP1B,-0.480601630817192,0.17635867669263497,-0.40186876010661843,-0.7197562928687319,-0.35043250416638644,-0.21066710210695908
DCST1_DCST2,0.37120955207302947,0.25627410721294963,1.0188328904502633,0.2775535116122133,-0.04424230891280636,1.0782980489991492
ARNTL2_DCTPP1,0.10658053452726018,1.0285594827794409,0.3574025677369998,0.274914771021623,-0.14522778693559027,0.3296502567732142
DDB1_SF3B3,-1.4118827790532613,-2.501126901057642,3.0317639169036625,-0.5652377577409534,0.2852558921668779,2.495659290285103
DDI1_DDI2,0.4132628013886325,0.1884802429697761,0.033176381811710155,0.6029593307649753,0.8698733056170795,1.6158048964011829
DDX39A_DDX39B,-0.8942499784558418,1.1094736877702533,-0.27163780252581154,-1.74421648735473,0.1766822215407111,0.06922177014625322
DDX28_DDX47,-0.18582671359964403,0.8543425872834354,0.5321617822899165,-0.4837618919496496,1.0032226778590174,-1.779828322805438
DEGS1_DEGS2,0.5430883512358492,0.33691702946324104,0.3622100109888155,-0.026361926717886865,0.4583923641275655,0.0998522185642633
DFNB31_PDZD7,0.6772589689804148,0.4284251486003178,0.12560529688065508,0.32323799255462915,0.9570329015614019,-0.3697941025273371
DGKI_DGKZ,1.1972679315968622,1.8578218477519526,-0.14863912560882403,0.4753731233274013,0.1102399031418736,0.8413576791910786
DHX8_KRAS,2.536528276511145,-0.9616822041102548,1.844081437003097,1.51492809189839,-1.3286165305073356,1.1070022723034547
DIMT1_TFB1M,1.407634422134708,2.1635049938826953,3.721944280959442,0.7094424118426358,0.7812343949147752,0.46463215997977864
DISP1_DISP2,-0.21730648508864958,-0.9562875366520797,0.1982323007596292,-0.058303923996234165,-0.1517011165557831,-0.4207396324917331
DMRTA2_DMRTB1,0.05609648603772759,-0.020875930321206874,-0.6662053360518787,-0.007276855029271109,0.3255179048176059,-0.6832952605262121
DMXL1_DMXL2,0.824907235084255,0.6744683695895332,1.152153650100126,1.5092206368419223,1.4055708040203347,1.1176178248600142
DNAJC6_GAK,-0.2851052830887288,0.5562573948761218,0.21305888347979382,-0.9105589183236301,0.04168645718943043,-1.04265295484687
ASPM_DNASE1L3,-0.35659918913897104,-0.04469792175645161,-1.0966937522322309,-0.9977095699560182,-0.8791252369530929,-0.772947804900429
CDH9_DNMT1,-0.6361155739222516,1.410192458201218,0.11057193015308805,-0.14681977481603586,1.3695637211880098,1.2657275994169896
ASPM_DPP7,-0.24465925891842527,-0.1124931992572706,-0.9218371266642813,-0.5709871649438375,-0.7962612348485463,-0.4964669586399131
ADAMTS19_DSN1,0.7456484243365572,0.6857619942739726,0.15701390189559133,1.3281177597321436,-0.6694906776988563,-0.062194168475024854
ALKBH3_DSN1,0.33259410247773924,0.6202833054252732,1.2742676298993991,1.1137142272953453,0.831017513477355,1.3434040395772056
ASTN2_DSN1,-0.2812335737991112,-0.3247127737804188,0.20412467467783607,0.8785736947745326,-0.3913245790439021,-0.262568729155963
CDC42EP1_DSN1,0.39147295997191534,0.24032533207127477,-0.13637768392807254,0.5387346880638219,0.3591600631382062,-0.007866586821288976
CYBA_DSN1,0.7615848073893072,0.031101124365575303,0.13103242266634316,1.1214336723290985,0.28094256375358634,0.4687335150458156
DGKB_DSN1,0.7620546786887621,-0.14004867528603476,-0.6570269018203412,0.8442414803946213,-0.015931734895092014,-0.3879109374708107
DISP1_DSN1,0.6300494848694311,0.5522881604012478,-1.1476380086305653,1.0494184912690112,1.060183061125557,-0.10653273079667812
DPP7_DSN1,-0.041667557951742144,-0.7005656168031881,-0.6368735747806498,0.8974165912887468,0.0781435377659611,0.17322321822230505
DSN1_FSTL5,0.6748620015661478,0.2888655064916458,-0.3156300511935863,0.9945815838123818,0.9488230080208176,-0.10794973556471196
DSN1_HTT,0.01652011987688006,-0.19115846545524942,-1.0862969414707473,-1.006530493328701,-0.4573142157068315,-1.4799393130562462
DSN1_KCNH7,0.2994431482042781,0.7570431918387344,-0.8409940772799636,1.1363988764773585,0.8110188401959546,0.3073161020280435
DSN1_SRRM2,-1.5589948335350505,0.25383005826645527,-1.458298098782171,-2.6047280758815257,-1.7567480452222888,-2.8966916757207852
DSP_PLEC,0.2631118792450122,-0.07796827768358473,0.6658258759481401,-0.09546773763926997,-0.14011847536174432,0.5631436036400457
DTL_EP300,2.9086087275936183,2.5189174392492912,1.0766727720117468,1.6693277373301982,2.2180483702275904,1.406538590678758
DTL_PKD1,-3.595094016922764,-1.5478450291997101,-1.9966502422870662,-1.862946090281961,0.5785477433720032,-1.7603712694038796
CYP11B1_DTX3L,-0.6098849417189497,-0.690768729348979,0.029577332972529673,-0.6388801690291744,-0.31100505365757675,0.1926783335689872
DUOX1_DUOX2,0.5470164070642022,0.6537701743689565,0.8761786386283403,0.49536399628092703,0.5644028566897485,0.8095799015854585
DUOXA1_DUOXA2,0.250940659432506,0.23403779466888341,0.294480537802996,0.18865486872172413,0.23501501781253287,1.1165805097999777
DUSP7_EGFR,0.22415264039338076,-0.7341918002378442,-1.33258582308387,0.39137229871769735,-1.1761394367252287,-0.7865071638118283
DUSP16_DUSP8,0.7049031695657152,-0.22271803205109816,0.5527900164291382,0.5912770709045978,-0.19824849061873412,0.5971338360341293
DYNC1I1_DYNC1I2,-4.904585128581332,-4.194033472859244,-5.641267266423125,-2.8049913413155414,-1.9953260272635884,-4.930705646673855
DYNC1LI1_DYNC1LI2,-0.8231628682986183,-1.0758671186495328,0.26131996566390475,-1.7554438750503019,-0.1136751683073736,-1.0457419334138478
DYNLRB1_DYNLRB2,0.9182228577955116,0.5377322160309356,1.2972027369599308,1.4948813206238951,2.583521389450457,1.4956699382697782
DYNLT1_DYNLT3,-0.16428354253902944,-0.5321092774569812,0.6388746372762348,-1.1614934072864347,-0.9347423844902524,0.3142813192470012
E2F7_E2F8,0.4857328534220267,-0.353835938490004,-0.43986361644812066,0.6283612879237396,-0.38826640909068394,-0.43286727237767264
ASPM_EAF1,0.04171701450267162,-0.3955550742368744,-0.7025275565220305,-0.2272594436464452,-0.40284627151084923,-0.8971638499265274
CYP11B1_EAF1,0.18256039401813604,-0.9167246196943907,-0.6908041030294828,0.20995529724389012,-0.5993123956960201,-0.1547637033130875
EAF1_EAF2,-2.3794366708139965,-1.2810605209692254,-2.2168673870153257,-4.947441905699261,-0.4739436851933061,-3.246606336163373
ASPM_ECHDC1,0.6040171821898165,0.35379722739584873,-0.6920882664002926,0.2100414535379239,-1.2585969337963547,-0.8970372802431372
ECT2_RB1,3.002571247275381,1.062996604688249,0.32019518815477777,1.2134077805476249,0.05385345841993761,0.6703347833061184
EEF1A1_EEF1A2,0.7582587867801834,1.556126227517671,0.7562351225095465,-0.34026246458457376,1.7777696225438362,3.2645424717837943
EFR3A_EFR3B,0.36506666114589525,0.8696657714310053,0.5405653709854221,0.7801981382611236,0.3114735176544131,-0.1199878043403508
EEF2_EFTUD2,-1.027476279073007,-1.2537273196258607,0.7873988552195773,-2.475168932621575,-1.520941616139304,-0.5700879707608387
EGFR_ERBB3,0.0761201921383628,0.4800039763306085,-0.1271571169687174,0.07576971220472373,0.6189891326226868,0.046111474948139615
EGFR_FGFR2,0.05109046846799558,-0.05513836432965061,0.06245464919555156,-0.33523387002615945,-0.8210830251969736,1.1192356161992627
EGFR_FLNA,0.42946880976201823,0.2396832151427081,0.30348019255055647,-0.1336360153595904,0.44293629583869526,0.41797718108784293
EGFR_KRAS,-0.21300654397708518,-2.4622131114985413,-1.4277878267827404,-0.557538242603122,-3.163859095145595,-0.7025526115020732
EGFR_NEDD9,0.257724594730412,-0.2952495542672523,-0.854913324453538,0.3227039722958312,-0.14644287378097676,-0.9061342424126746
EGFR_NOTCH1,-0.38576167848748333,0.22567276728882002,0.041221797014226146,0.02702975007473331,0.4686024977920192,-0.15956273885090555
EGFR_PARP1,0.42886202884217745,-0.07758896295145774,-0.45066265151821727,-0.47170661350448023,-1.2049025454566766,-0.2790795449794255
EGFR_PARP2,-0.03347606471053445,-0.0288733359440553,-0.2626725686021368,0.12737617858703995,0.16899012132340566,0.28980235696241696
EGFR_PIK3R1,0.5756441955401521,1.3946840734953379,0.9798249281770008,0.7408401946042932,1.188636080969053,1.2265259278602314
EGFR_PIK3R2,-0.0480458560395639,-0.33027182498409074,-0.16970874829112112,0.09824886099867833,0.14299351431891288,0.5013379681747775
EGFR_PRKACB,0.5728611775416047,1.0471390626178845,-0.534714947070714,0.22405487066942847,1.0991765450834325,-0.22818459448757775
EGFR_PRKCD,0.2184864559435238,0.38969132250942456,-0.1474648374818312,-0.02297048450512682,0.05372684453825611,-0.24081841948682903
EGFR_PRKCE,0.007862501916942903,-1.1779032231078614,-0.7248074490459523,-0.0656580368379545,-1.8112010345439395,-0.8180126988628772
EGFR_PRKCZ,-0.637271067965885,-0.6700734956001914,-0.45423315657387314,-0.6298064909032777,-0.9492600181423685,-0.39426902284394755
EGFR_RET,0.42369361642738407,1.2208763652780477,-0.5399062505240978,0.2902641434716539,0.6034705187544844,-0.289438013764633
EGFR_RPS6KA5,-0.42070180254482603,0.7010375555801078,-0.3962090606247429,-0.34900080649540915,0.6978322761430186,0.4310687312835525
EGFR_SH2D3C,-0.7803178207627769,-1.3273750118960674,-0.7687198718744421,-0.8690149475643453,-0.18043902549680374,0.19748922561555832
EGFR_SHC1,-0.23059607059036438,-0.23045805740726538,0.22522543070389345,-0.4066078797215032,0.38914259752578456,-0.03484312293416984
EGFR_SMAD2,1.7615394137104528,1.469673645507091,1.6574303071831364,1.253336060028701,1.1269501846439736,1.6184021764689382
EGFR_STAT3,0.7175036704127142,0.3953828237075457,0.6418415916114378,0.7069242943948659,0.3295292887947524,1.0726745394126047
EHBP1_EHBP1L1,0.03831090295625428,0.09357521841770813,-0.13128787179277288,-0.18056068830390345,-0.22712396659488343,-0.5199761807386933
EHMT1_EHMT2,0.11904655396070654,-1.259939058889941,-1.3129381935249729,-0.6395635027864143,-0.5069687423671201,-1.3368640807158183
EIF1_EIF1B,-4.049865447617946,-2.7957846758191236,-2.039349575810108,-3.8806403155620877,-3.1926755817383157,-3.4342844268079253
