"","A375_D14","MEWO_D14","RPE_D14","A375_D28","MEWO_D28","RPE_D28"
"ADAMTS20:CSDE1",0.367831291249815,0.17832658095456,0.515762081526264,0.204844890650397,0.144868710617067,0.542472193823554
"CDC25C:CSRP1",0.223383643547154,-0.0306941223730252,0.590632873738961,0.227111101298693,-0.00547398528297793,0.534230419517115
"CSRP1:MKI67",0.146274320031254,-0.151951523887751,0.39488533265271,0.196182831971001,-0.178044669930998,0.361643601653648
"CSTF2:CSTF2T",0.636325571933403,0.232974934803851,0.627285980785749,0.953807710228275,0.255241870168712,0.460327240229901
"CTB-54O9.9:DUS3L",0.35906110966063,0.0149770862788076,0.89760126373775,0.449548085621017,0.0977923581312061,1.00980859353549
"CTBP1:CTBP2",0.347162642648765,0.0265472055038551,0.901923215047508,0.629066773243914,0.353033234064469,1.28106323730996
"CTCF:CTCFL",0.0427596132560562,-0.156857866864117,0.323475586992504,-0.0602001363920663,-0.101811962760582,0.214309119832098
"CTD-3222D19.2:MED26",0.946182570334573,0.627138017762293,1.24486268543427,1.09017708512731,1.08960767007716,0.705749351248839
"CTNNB1:JUP",0.192074943666593,-0.0404472010371447,0.348924343928924,0.307801517285459,0.026505204209785,0.514473154695753
"CTPS1:CTPS2",0.272931775702108,0.11142143682853,0.530852712249458,0.52544556624376,0.197174970619129,0.598506378646723
"CUX1:CUX2",0.454720080848074,-0.191141834584446,0.727448297052175,0.381069541714484,-0.24340544955989,0.668929301396093
"ASPM:CYB5A",0.464479197442724,0.0435315088247714,0.176725004908078,0.778204452050926,0.156005973156961,0.231049994656154
"CYB5A:CYB5B",-0.0335353788646714,-0.10069081827451,0.100439434319369,0.474088810242857,0.0781118830321438,0.235504909212747
"CDC25C:CYBRD1",0.21154717219269,0.0123283040166426,0.608632565570178,0.244541118844231,0.128239353250473,0.516751290705621
"CYFIP1:CYFIP2",0.17300111372673,-0.0860952723760594,0.467930508542848,0.243049927881812,-0.169132071450461,0.463741734004117
"AKR7A2:CYP11B1",0.240956363624974,-0.0148745020138637,0.39274958757943,0.283773726060704,-0.109170355438077,0.33044094357099
"ARHGAP10:CYP11B1",0.115957980230515,-0.0204448842233051,0.405466417173521,0.0644728107940915,0.0764191976810221,0.510572160551257
"CENPQ:CYP11B1",0.0767000966484324,-0.0109456831193296,0.486693822216476,0.361362788095821,0.205260124516452,0.671131972091405
"CYTIP:GRASP",0.355744823846973,0.136138220704259,0.967293350392429,0.39699690930247,0.166847698838692,0.861918968733785
"DAB1:DAB2",-0.0319678026541721,-0.102200180709184,-0.203430028763236,-0.139491986178618,-0.079343679763409,-0.492198548256809
"DACH1:DACH2",0.15992118057109,0.00557810021994601,0.299380591125454,0.0234387160865223,0.0122355132079826,0.204954495122538
"DAGLA:DAGLB",0.638092870738488,0.193922827191206,1.41090426585625,0.573469765096708,0.412137326142717,1.37631616121229
"ASPM:DBNDD2",0.423644627494575,-0.030616277039012,0.0837540311620298,0.42027812784958,0.0322379387465739,0.107144811504124
"CDC25C:DBNDD2",0.244209096660142,-0.0785165201307164,0.601861589046966,0.142471800620723,-0.191604073151404,0.494972176764188
"CENPE:DBNDD2",-0.0317867815315112,0.263891752220104,-0.317515884593628,-0.202197570187083,0.311281663418843,-0.482637336008024
"DCP1A:DCP1B",0.249622309717474,0.0945584118019944,0.889382297959107,0.336529420284972,0.027382849269202,1.01009851849497
"ASPM:DCP1B",0.291076045042316,0.121913583586166,0.364304743880552,0.504492133304343,0.136103162589652,0.355688413615349
"DCST1:DCST2",0.530999619937221,0.0382071081845755,0.500056098253156,0.624993437909552,-0.155145460537858,0.45495082860136
