"","HAP1.Torin.T12","HAP1.Torin.T18","HAP1.T12","HAP1.T18"
"SLC16A1;SLC16A3",-0.0335552850736603,0.31353470541391,0.467420541776577,0.363258136235998
"MDM4;TP53",-0.163490976847163,-0.103350672778051,-0.226931832901779,-0.275771172337143
"APC;CTNNB1",-0.0762719399259102,-0.0275083854232448,-0.138522641527352,-0.172143610007337
"BRAF;MAP2K1",0.198375107469521,0.188894849370211,0.236224348857858,0.241070090681701
"CCNE1;CDK2",0.137414248547938,0.212688544339097,0.142158997331267,0.161234127565708
"BRAF;PEA15",0.134178369746849,0.109792070033725,-0.0662891367772086,-0.133801517569208
"CBFB;RUNX1",0.0708120748417924,-0.0238646169804907,-0.287587962424039,-0.281164326368101
"SMARCA2;SMARCA4",-0.493505532967317,-0.750319948274903,-0.35785182108961,-0.38936071452202
"BRD4;KDM4C",-0.281656297001854,-0.686698594713948,0.409687476039061,0.466967129185539
"BRD4;KDM6B",-0.223849834117033,-0.597688001766926,0.328134653061179,0.305421007025262
"SRRM1;SRRM2",0.641261754714603,0.683984203812365,0.640609944598704,0.744488403064361
"TRA2A;TRA2B",0.164578346160047,0.0810717839517289,-0.0736393062848395,-0.214711856107272
"PAIP1;PAIP2",-0.301865286696357,-0.53738730273721,-0.116161274785097,-0.150291113511738
"EIF4E;EIF4E2",0.0338786432481461,0.0960643815051337,-0.103650939113396,-0.0526427966216172
"ENO1;ENO2",1.26056696646707,1.27435892710078,1.25569443803265,1.29516062084691
"ENO1;ENO3",0.600110334009514,0.570424163120959,0.602347579247635,0.612103993675238
"ENO2;ENO3",-0.024677931224328,-0.0171266897712985,0.0311995124305572,0.00186836739679919
"CREBBP;EP300",-0.540259063479158,-0.894355590532893,-0.148503457551095,-0.22927974239964
"BCL2L1;BCL2L2",0.139323578686029,0.0327431254559685,0.0769113049164515,0.0464641393602565
"BCL2L1;MCL1",-0.316766119285522,-0.453640596667372,-0.392725088434596,-0.439960515896819
"PARP1;PARP2",0.0138311806503368,0.235182019487759,-0.0230413370518238,0.119482601592224
"MAPK1;MAPK3",0.361705167796079,0.346772795805811,0.277433488022332,0.329438351217631
"MDM2;TP53",-0.21675420494233,-0.231658047054152,-0.373803322289098,-0.436468552455688
"ABHD12;ABHD12B",-0.0789123969168276,-0.136131107551934,-0.10701847002823,-0.196452197025402
"ABL1;ABL2",0.126919722724956,0.0846279855409207,-0.242255759074959,-0.241935691557769
"DMWD;WDR20",0.143756391906817,0.16090350875083,0.0370530960380038,0.0426002870618176
"HNRNPL;HNRNPLL",0.253395733430979,0.0793361690918357,0.168628161839692,0.120519335329601
"ACBD3;TMED8",-0.150673812221611,-0.265932248009564,-0.186047704269347,-0.224546077430833
"ACBD7;DBI",0.243493624068048,0.176249314673042,0.253857257603611,0.205632587846882
"ACSL1;ACSL6",0.0284792565468381,-0.0581180738081937,-0.392529830339429,-0.336688850108998
"ACTR1A;ACTR1B",0.578442818450065,0.490049910879883,0.711149906388241,0.711644250429913
"ACVR2A;ACVR2B",-0.0116060511574473,-0.174220048531225,-0.0248862615700737,-0.0500737807998706
"ADAMTS10;ADAMTS6",-0.301966918898194,-0.525659179836725,-0.173993454373056,-0.225734849814602
"ADAMTSL1;ADAMTSL3",0.0139542219597579,-0.140104412281255,-0.0601793785955586,-0.154690686237528
"ADAP1;ADAP2",0.00742564130394527,-0.233190454202316,0.0555782506238098,-0.00763712227267258
"ADSS;ADSSL1",0.0636497353421679,0.187736359184894,-0.0313287135033319,0.174230144904925
"AGPAT3;AGPAT4",-0.389651270037574,-0.531503050306906,-0.141962830038911,-0.117743703465818
"AHCYL1;AHCYL2",0.146850833192339,0.178776849774771,-0.094578013957139,-0.201464006906491
"AHNAK;AHNAK2",0.0305733758042013,-0.0248436192482427,-0.0871846024020737,-0.105884548339489
"AHSA1;AHSA2",-0.170575639600582,-0.216668138547268,-0.146237572572647,-0.174037194235874
"AJUBA;WTIP",-0.151604511088044,0.00992774539543556,-0.00560105191494534,0.00220679574634164
"AK1;AK5",-0.00464646014626348,0.0465039553164274,-0.0454876481925836,-0.0160837045491045
"AK3;AK4",-0.389835911109602,-0.352977019641985,-0.433954057741045,-0.484267574102527
"ALMS1;C10orf90",-0.0734182706730525,-0.0991903274268647,-0.0883359400774809,-0.1324002849917
"AMOT;AMOTL2",0.426571192680145,0.444494382574314,-0.228941514974527,-0.159495081109814
"ANK2;ANK3",0.303982241350938,0.161919532540466,0.166206923285196,0.203141181029147
"ANKRD11;ANKRD12",-0.237707303019382,-0.644933843523696,-0.0971950148152589,0.035060549221279
"ANO4;ANO5",-0.0609438410754374,-0.233951861042163,-0.0482328019117506,-0.0868497782572704
"ANXA5;ANXA6",-0.366292911131753,-0.411258016803522,-0.207355047069594,-0.269345226945687
"AP1B1;AP2B1",1.02774158763716,1.1055162436104,0.949265321426769,1.00238740973491
"AP1G1;AP1G2",0.45315012152189,0.545595022012239,0.503373449828245,0.668695496926011
"AP2A1;AP2A2",0.712126921279885,0.752667058200862,0.762679828160109,0.886980512035854
"AP3B1;AP3B2",0.0250136936412329,-0.000339944499290687,0.0836808274530331,0.0902212141603117
"APBA2;APBA3",-0.187541779057029,-0.28867676917289,0.00701579487295645,-0.041210549483199
"APBB2;APBB3",-0.0812576686418071,-0.176319778760981,-0.0571191996356445,-0.198126771823686
"APH1A;APH1B",-0.0539002245496559,-0.149882701400205,0.255918972335852,0.184278161011194
"APLP1;APLP2",-0.152844960307621,-0.21939733547649,-0.134377048957019,-0.108641206639399
