gene_pair,SL_score,standard_error,Gene 1,Gene 2
ASPM|POLL,-0.03147892629126006,0.0038587922398933077,ASPM,POLL
ASPM|PRICKLE4,-0.02414803629212876,0.0059591292820754494,ASPM,PRICKLE4
ASPM|PTPRS,-0.03016805429353166,0.006177153129760112,ASPM,PTPRS
ASPM|RIN2,-0.026168019364113535,0.006741005380855714,ASPM,RIN2
ASPM|RNF135,-0.022838044328974964,0.006720850323247711,ASPM,RNF135
ASPM|RRAS,-0.032877707605192784,0.006557090652393361,ASPM,RRAS
ASPM|SERPINB6,-0.017922663423586626,0.00428321640243771,ASPM,SERPINB6
ASPM|SFXN3,-0.02421045374370855,0.004793671099725378,ASPM,SFXN3
ASPM|SMARCA4,-0.04135169221321736,0.004959521200417286,ASPM,SMARCA4
ASPM|SPIRE1,-0.029043314243720336,0.008018948925416948,ASPM,SPIRE1
ASPM|STK11,-0.024569424370992993,0.006000658289497208,ASPM,STK11
ASPM|SUSD1,-0.027238353291448605,0.0048505522628591695,ASPM,SUSD1
ASPM|SYDE1,-0.03256514773239696,0.004730491948683825,ASPM,SYDE1
ASPM|TBL3,-0.026021075392939366,0.005541134707527441,ASPM,TBL3
ASPM|TCEA2,-0.036462062387941335,0.0060459627007821825,ASPM,TCEA2
ASPM|TEX264,-0.028305463050559507,0.0056677493400627095,ASPM,TEX264
ASPM|TGFBR2,-0.025817586669637547,0.005362698754688631,ASPM,TGFBR2
ASPM|TNFRSF12A,-0.024758818499629826,0.005309997393726727,ASPM,TNFRSF12A
ASPM|UBE2L6,-0.02502526131726221,0.00478057565853528,ASPM,UBE2L6
ASPM|ZNF597,-0.03197214724014879,0.004541729112449086,ASPM,ZNF597
ASPM|ZNF747,-0.03140906965420752,0.008903417599607806,ASPM,ZNF747
ASPM|ZNF785,-0.034107432489958234,0.006301354566701535,ASPM,ZNF785
ASRGL1|TASP1,-0.05448776828513193,0.0051454286679743074,ASRGL1,TASP1
ASTN2|DSN1,-0.03867060008847868,0.004815973494342506,ASTN2,DSN1
ASXL1|ASXL3,-0.03194917321520513,0.006223600119463437,ASXL1,ASXL3
ATAD2|ATAD2B,-0.020872566688804647,0.0071652711331851625,ATAD2,ATAD2B
ATF7IP|ATF7IP2,-0.02309958344084813,0.0057388066968962715,ATF7IP,ATF7IP2
ATG2A|ATG2B,-0.02887040698716602,0.005275508492878842,ATG2A,ATG2B
ATM|PARP1,-0.06582172194079514,0.008138048181799244,ATM,PARP1
ATN1|RERE,-0.045471067359936085,0.005315706825416492,ATN1,RERE
ATP10D|EXO1,-0.008367507598263014,0.004657470666830925,ATP10D,EXO1
