gene_pair,SL_score,standard_error,Gene 1,Gene 2
ASPM|DNASE1L3,-0.039107953558735205,0.006631905530748314,ASPM,DNASE1L3
ASPM|DPP7,-0.03381124495408111,0.006115599798380617,ASPM,DPP7
ASPM|EAF1,-0.024556759009947974,0.0049914094765028515,ASPM,EAF1
ASPM|ECHDC1,-0.03548167885972969,0.007215403463660862,ASPM,ECHDC1
ASPM|EPAS1,-0.0330498513327077,0.006783631119810981,ASPM,EPAS1
ASPM|ETFB,-0.028817223121910818,0.005001953717330593,ASPM,ETFB
ASPM|FANCM,-0.038397622111026174,0.006791662674871424,ASPM,FANCM
ASPM|FXYD5,-0.03162453376705166,0.006476142804072257,ASPM,FXYD5
ASPM|GNB5,-0.04444469362905399,0.006580934028994669,ASPM,GNB5
ASPM|INPP5K,-0.023356788078743487,0.0060639078972804334,ASPM,INPP5K
ASPM|IVD,-0.03424575569851162,0.006014587867883268,ASPM,IVD
ASPM|LAMB2,-0.031403337578613716,0.005256191948895164,ASPM,LAMB2
ASPM|LYSMD2,-0.038739125283326147,0.008814239243866916,ASPM,LYSMD2
ASPM|MLH1,-0.02914590680775114,0.006123251408422981,ASPM,MLH1
ASPM|MLKL,-0.03457230527522304,0.00586663373559369,ASPM,MLKL
ASPM|MOCS1,-0.03156390358597963,0.0058106566396692845,ASPM,MOCS1
ASPM|MVP,-0.03533138168432411,0.005465685303890102,ASPM,MVP
ASPM|MYD88,-0.026294751522738222,0.005738366448172782,ASPM,MYD88
ASPM|NAGPA,-0.031121697006583283,0.0046762018132218575,ASPM,NAGPA
ASPM|NCEH1,-0.03414369919294021,0.006195703421107812,ASPM,NCEH1
ASPM|NEK6,-0.0312599475117068,0.005864049573795099,ASPM,NEK6
ASPM|NME3,-0.033814277455081206,0.005592430564960378,ASPM,NME3
ASPM|NNT,-0.035361516918049125,0.006333031759499372,ASPM,NNT
ASPM|NPDC1,-0.030519721304857153,0.005382409430761639,ASPM,NPDC1
ASPM|OSBPL10,-0.03140251352295119,0.006313305278753708,ASPM,OSBPL10
ASPM|OXCT1,-0.03481910035704593,0.0061912798184849465,ASPM,OXCT1
ASPM|PAM,-0.028436409969947583,0.0059800390946350875,ASPM,PAM
ASPM|PARP3,-0.036490128459596746,0.005828864207806062,ASPM,PARP3
ASPM|PHF11,-0.03145612573628354,0.006214275156775321,ASPM,PHF11
ASPM|POLL,-0.03406916318418065,0.005617817018729955,ASPM,POLL
ASPM|PRICKLE4,-0.02749956154013398,0.006453022597450149,ASPM,PRICKLE4
ASPM|PTPRS,-0.04283903354069509,0.007126909284134548,ASPM,PTPRS
ASPM|RIN2,-0.039802765098376575,0.006177050336360237,ASPM,RIN2
ASPM|RNF135,-0.038765848874057894,0.0059110327483245274,ASPM,RNF135
ASPM|RRAS,-0.036340016811681225,0.006628538197636535,ASPM,RRAS
ASPM|SERPINB6,-0.03323380548868859,0.0054324923536967894,ASPM,SERPINB6
ASPM|SFXN3,-0.027854811792139646,0.005650352040238477,ASPM,SFXN3
ASPM|SMARCA4,-0.03348542113796293,0.005432657315277917,ASPM,SMARCA4
ASPM|SPIRE1,-0.024523186637977167,0.00675709965625195,ASPM,SPIRE1
ASPM|STK11,-0.029306240071027324,0.005513426289085637,ASPM,STK11
ASPM|SUSD1,-0.03332431061811723,0.0062693044328714625,ASPM,SUSD1
ASPM|SYDE1,-0.03668292813063414,0.0059641885344978735,ASPM,SYDE1
ASPM|TBL3,-0.026564081024263612,0.005799457354557421,ASPM,TBL3
ASPM|TCEA2,-0.02929637612923882,0.005758083866819394,ASPM,TCEA2
ASPM|TEX264,-0.033504117999447455,0.005672487465675498,ASPM,TEX264
ASPM|TGFBR2,-0.041602698140683944,0.006282025161578564,ASPM,TGFBR2
ASPM|TNFRSF12A,-0.03279232689620693,0.0062918528926903155,ASPM,TNFRSF12A
ASPM|UBE2L6,-0.023390023614065215,0.0057845363541069545,ASPM,UBE2L6
ASPM|ZNF597,-0.03646249140932817,0.0055037232408862305,ASPM,ZNF597
ASPM|ZNF747,-0.03577254911704448,0.008035449810791665,ASPM,ZNF747
ASPM|ZNF785,-0.032864274746655375,0.004671238923477346,ASPM,ZNF785
ASRGL1|TASP1,-0.04009556308252369,0.004068114482531751,ASRGL1,TASP1
ASTN2|DSN1,-0.017544492882064208,0.002722844840543697,ASTN2,DSN1
ASXL1|ASXL3,-0.007918269142341583,0.0028838490823369966,ASXL1,ASXL3
ATAD2|ATAD2B,-0.030803683469395115,0.004054183451866467,ATAD2,ATAD2B
ATF7IP|ATF7IP2,-0.02880324153373695,0.005341073430372227,ATF7IP,ATF7IP2
ATG2A|ATG2B,-0.017508414098571387,0.003677718242101325,ATG2A,ATG2B
ATM|PARP1,-0.028261735864697796,0.005109851924686042,ATM,PARP1
ATN1|RERE,-0.02917605639464073,0.0021224062832492304,ATN1,RERE
ATP10D|EXO1,-0.0004871148980481215,0.0015348449239734848,ATP10D,EXO1
ATP10D|NCAPH,-0.002577208828012267,0.002325981531487693,ATP10D,NCAPH
ATP6V0E1|XPO1,-0.024557628834407156,0.007504272403390412,ATP6V0E1,XPO1
ATP6V1B1|ATP6V1B2,-0.10391699087210553,0.011254361960973304,ATP6V1B1,ATP6V1B2
ATP6V1C1|ATP6V1C2,-0.07886085175460494,0.008870106099322282,ATP6V1C1,ATP6V1C2
ATP6V1E1|ATP6V1E2,-0.048387662654477984,0.01060562044954406,ATP6V1E1,ATP6V1E2
ATP7A|ATP7B,-0.00886902869893343,0.002730442079351026,ATP7A,ATP7B
ATR|KRAS,-0.017884432839566308,0.0049162586296719445,ATR,KRAS
ATR|MYC,-0.09380660589461658,0.009192726876416622,ATR,MYC
ATR|SNRPB,-0.08248590019617615,0.011768437102922956,ATR,SNRPB
ATR|TP53,0.004652482826080473,0.004374076450827665,ATR,TP53
ATXN1|NCAPH,-0.012072443799938186,0.0036057090118689857,ATXN1,NCAPH
ATXN2|ATXN2L,-0.07897624086485383,0.008926855252595659,ATXN2,ATXN2L
AURKA|EGFR,-0.0012628226736526582,0.003766497729654689,AURKA,EGFR
AURKB|MYC,-0.06585632223013842,0.010725398796631,AURKB,MYC
AXIN1|AXIN2,-0.021493379204940162,0.00491698067317715,AXIN1,AXIN2
B3GALNT2|B3GALT6,-0.022276912605510738,0.0034978985251721147,B3GALNT2,B3GALT6
B9D2|CENPF,-0.023112644588508188,0.002558592827022094,B9D2,CENPF
BACH1|BACH2,-0.010018416087383514,0.0027585971341371656,BACH1,BACH2
BACH1|ZBTB44,-0.009990601701159521,0.002654285162697881,BACH1,ZBTB44
BAG3|BAG4,-0.02161209067979723,0.003088038718692675,BAG3,BAG4
BANF1|BANF2,0.004632977352801597,0.001972636479881967,BANF1,BANF2
BANK1|PIK3AP1,-0.017656618958787475,0.0043108805511472125,BANK1,PIK3AP1
BAZ2A|BAZ2B,-0.036076009662038944,0.0026604942747952536,BAZ2A,BAZ2B
BBX|SNRPB,-0.006595236542294579,0.0029209598494848526,BBX,SNRPB
BCAR1|EGFR,-0.003878339342486131,0.0024770712071684594,BCAR1,EGFR
BCL11A|BCL11B,-0.01620122698234399,0.001909417341779056,BCL11A,BCL11B
BET1|BET1L,-0.01950126756471093,0.0050371458461566255,BET1,BET1L
BICD1|BICD2,-0.02180081054981127,0.004073882834712538,BICD1,BICD2
BIN1|FANCI,-0.019383660577731797,0.003889730109523279,BIN1,FANCI
BIRC6|CCNA2,-0.030744893215308346,0.006676273566352224,BIRC6,CCNA2
BIVM-ERCC5|ERCC5,-0.011875389443893008,0.003154000816490734,BIVM-ERCC5,ERCC5
BLVRA|CCNA2,-0.009402290731454573,0.004666154308706847,BLVRA,CCNA2
BLVRA|SNRPB,-0.015665484310744267,0.00394290773170632,BLVRA,SNRPB
BMP15|GDF9,-0.004209109295025914,0.003261723374976546,BMP15,GDF9
BMP3|GDF10,-0.021061748219950126,0.0028606560673801666,BMP3,GDF10
BMP3|NODAL,-0.012267459869506956,0.003427956734403379,BMP3,NODAL
BMPER|KCP,-0.025770239447270162,0.002657398743093687,BMPER,KCP
BRCA1|PARP1,-0.0292343619374742,0.004959994293426652,BRCA1,PARP1
BRCA1|PARP2,-0.00842550424404457,0.0027263597304796588,BRCA1,PARP2
BRCA1|TP53,0.013937367242149296,0.0032872661846488254,BRCA1,TP53
BRCA2|PARP1,-0.032670451910453355,0.006597119858741283,BRCA2,PARP1
BRCA2|PARP2,-0.010499256303519569,0.0035036942628934075,BRCA2,PARP2
BRD7|BRD9,-0.017275595561980658,0.004877288602254799,BRD7,BRD9
BRMS1|BRMS1L,-0.025578188230155296,0.0048151481036756765,BRMS1,BRMS1L
BSG|NPTN,-0.048220863104411274,0.006162823004326911,BSG,NPTN
BTG3|BTG4,-0.005458045920668018,0.004659762553340165,BTG3,BTG4
BUB3|RAE1,-0.07033877395720192,0.009810154906266681,BUB3,RAE1
BZW1|BZW2,-0.021851256904555773,0.0054554446180564145,BZW1,BZW2
CAB39|CAB39L,-0.008746797855767827,0.004239584353018392,CAB39,CAB39L
CACNA1C|SNRPB,-0.014466962428476442,0.0026449187015284543,CACNA1C,SNRPB
CACNA1S|CCNB1,-0.016669416942122813,0.0037562766986974873,CACNA1S,CCNB1
CACNA1S|SNRPB,-0.021214891118531195,0.0026185629452260125,CACNA1S,SNRPB
CADPS|CADPS2,-0.005425493627181811,0.0019738545759682797,CADPS,CADPS2
CAD|CPS1,-0.005135922019801711,0.003307200966685022,CAD,CPS1
CAD|FUT5,-0.122555207180866,0.005000772032470966,CAD,FUT5
CALM1|EGFR,-0.008000006106313256,0.00253615865570748,CALM1,EGFR
CAMTA1|CAMTA2,-0.025086491506635243,0.003552355826989973,CAMTA1,CAMTA2
CAND1|CAND2,-0.02476262264176457,0.007722425587436252,CAND1,CAND2
CAP1|CAP2,-0.02019105370002147,0.0032991726580323304,CAP1,CAP2
CAPRIN1|CAPRIN2,0.0003815536998167199,0.0021257899729569428,CAPRIN1,CAPRIN2
CARS|CARS2,-0.08485861017385099,0.010163149823633403,CARS,CARS2
CASKIN1|CASKIN2,-0.01850018859021266,0.003261635375983462,CASKIN1,CASKIN2
CAV1|NCAPH,-0.009853270460198689,0.0032314746430093326,CAV1,NCAPH
CAV2|EXO1,-0.017136794570354604,0.0023121683932410967,CAV2,EXO1
CAV2|NCAPH,-0.014498401804025224,0.003176875595421933,CAV2,NCAPH
CBX7|PRDM9,-0.011459479075909149,0.0026257439760459947,CBX7,PRDM9
CC2D1A|CC2D1B,-0.03531212590554947,0.005405186373933667,CC2D1A,CC2D1B
CCDC109B|WBSCR16,-0.0015144005042824716,0.0027101346008593435,CCDC109B,WBSCR16
CCDC130|CCDC94,-0.030815005541393194,0.009040346010675996,CCDC130,CCDC94
CCDC85A|CCDC85C,-0.07540297952223808,0.010937682125325667,CCDC85A,CCDC85C
CCDC88A|KIF22,-0.005837647750326699,0.002421777928996271,CCDC88A,KIF22
CCDC88A|POP7,0.007655435885645563,0.010008066283911491,CCDC88A,POP7
CCNA2|EPAS1,-0.08390516905975516,0.011639527881855082,CCNA2,EPAS1
CCNA2|LPP,-0.08777228058241628,0.01265264322554183,CCNA2,LPP
CCNA2|PCNXL2,-0.07753221676820272,0.010735495973907157,CCNA2,PCNXL2
CCNA2|TCEA2,-0.07802636526942806,0.011650260199339074,CCNA2,TCEA2
CCNB1|GRB10,-0.08914045533743094,0.008538547444887077,CCNB1,GRB10
CCNB1|NAV1,-0.0844063335503031,0.008697626654532192,CCNB1,NAV1
CCNB1|PLEKHO1,-0.07957499427606664,0.008171502610064493,CCNB1,PLEKHO1
CCND1|EXO1,-0.10126860225867619,0.005051934437430476,CCND1,EXO1
CCND1|KIF22,-0.09250872220112907,0.005010090707590531,CCND1,KIF22
CCND1|MCM7,-0.11108215791023084,0.006527499391312991,CCND1,MCM7
CCNE1|CCNE2,-0.011526430489934063,0.0029890281909414397,CCNE1,CCNE2
CCNI|CCNI2,-0.015660394889376733,0.0035967123908504386,CCNI,CCNI2
CCNL1|CCNL2,-0.03878247738623388,0.008684875306335018,CCNL1,CCNL2
CCNT1|CCNT2,-0.06357600470648453,0.008936710429855351,CCNT1,CCNT2
CCT6A|CCT6B,-0.008040960529183436,0.004293846395970092,CCT6A,CCT6B
CD2AP|SH3KBP1,0.0030203267901675974,0.0017687885859872892,CD2AP,SH3KBP1
CD320|SMC4,-0.018776642635274055,0.0047295168397182485,CD320,SMC4
CD44|EXO1,-0.014427780466629611,0.0019185495083061093,CD44,EXO1
CD44|MCM2,-0.01422214545716696,0.0034041577924892657,CD44,MCM2
CD44|NCAPH,-0.011234331542939157,0.0031484997255427213,CD44,NCAPH
CD59|EGFR,-0.005325964758253795,0.0029597028011939617,CD59,EGFR
CD9|NCAPH,-0.007536777390611077,0.0029639695373127393,CD9,NCAPH
CDC14A|CDC14B,-0.015765648140156515,0.004589745414681408,CDC14A,CDC14B
CDC16|KRAS,-0.017703149430898988,0.0036546338567072035,CDC16,KRAS
CDC25C|CDC42EP3,-0.012622513693555094,0.002628773642794505,CDC25C,CDC42EP3
CDC25C|CDK14,-0.011747891192192012,0.0040843748183144405,CDC25C,CDK14
CDC25C|CSRP1,-0.01319934713772359,0.0030949531771442508,CDC25C,CSRP1
CDC25C|CYBRD1,-0.01649861098530346,0.0035712403231752308,CDC25C,CYBRD1
CDC25C|DBNDD2,-0.009454743837053782,0.0033919005001296536,CDC25C,DBNDD2
CDC25C|EPAS1,-0.013498880591788045,0.0030869450860212108,CDC25C,EPAS1
CDC25C|GRB10,-0.013689889939356903,0.0029439277378018485,CDC25C,GRB10
CDC25C|LIX1L,-0.015267120489668553,0.002456488275584899,CDC25C,LIX1L
CDC25C|MYO1B,-0.018736300048094883,0.0029438785050926956,CDC25C,MYO1B
CDC25C|NCEH1,-0.01688225912115944,0.0032585406181566746,CDC25C,NCEH1
CDC25C|PFN2,-0.01635144691764995,0.0030281822857104114,CDC25C,PFN2
CDC25C|PLEKHO1,-0.015598537086176933,0.003460448955886022,CDC25C,PLEKHO1
CDC25C|SCHIP1,-0.01736052237054158,0.003811246284924799,CDC25C,SCHIP1
CDC25C|TCEA2,-0.01629879074530391,0.003355190807150161,CDC25C,TCEA2
CDC37|CDC37L1,-0.05381357456931016,0.01102281400927997,CDC37,CDC37L1
CDC42EP1|DSN1,-0.009229367881180972,0.0029801838294435832,CDC42EP1,DSN1
CDC42EP3|FANCI,-0.036389951502716025,0.005976799165806084,CDC42EP3,FANCI
CDC6|KRAS,-0.006216994497564565,0.002895209954458202,CDC6,KRAS
CDCA7|IER3IP1,-0.018270290422893062,0.009356001178124075,CDCA7,IER3IP1
CDH9|DNMT1,-0.013221308101650906,0.003719586959895648,CDH9,DNMT1
CDK12|CDK13,-0.08963449217733968,0.012435274687653156,CDK12,CDK13
CDK14|NCAPH,-0.01676613783366315,0.0034525667779187396,CDK14,NCAPH
CDK19|CDK8,-0.014958389595866109,0.005863041009332847,CDK19,CDK8
CDK1|MYC,-0.08994076582210381,0.00863153751902188,CDK1,MYC
CDK2|MYC,-0.11127892141598827,0.006850499076300079,CDK2,MYC
CDK4|KRAS,-0.023969941431745925,0.004239388793415233,CDK4,KRAS
CDK5R1|CDK5R2,-0.02649582242992399,0.006211743357782456,CDK5R1,CDK5R2
CDNF|MANF,-0.0176357773086132,0.005016685090720419,CDNF,MANF
CDS1|CDS2,-0.09171662186988985,0.008486617116033029,CDS1,CDS2
CDT1|EPAS1,-0.11287330053194337,0.007407407916738452,CDT1,EPAS1
CDT1|FXYD5,-0.1316651956619961,0.014617399341326132,CDT1,FXYD5
CDT1|SOAT1,-0.1029609717008509,0.009195296131839314,CDT1,SOAT1
CENPE|DBNDD2,-0.09549823690616029,0.01197633970212084,CENPE,DBNDD2
CENPE|S100A10,-0.0864283117584926,0.009966638578372655,CENPE,S100A10
CENPF|NLRX1,-0.02419876485463725,0.002802260075300128,CENPF,NLRX1
CENPF|ZSWIM3,-0.027076629202597825,0.0026234883662130354,CENPF,ZSWIM3
CENPQ|CYP11B1,-0.024172006891408214,0.004888403329006346,CENPQ,CYP11B1
CEP170|SMUG1,-0.01569333497585599,0.0037841127211789413,CEP170,SMUG1
CERK|CERKL,-0.001895884553733192,0.0033187207256155705,CERK,CERKL
CHCHD10|XPO1,-0.03451188844822512,0.008793264182778078,CHCHD10,XPO1
CHCHD5|FLVCR1,-0.029940031123642814,0.009022519498191344,CHCHD5,FLVCR1
CHCHD5|SMC4,-0.02298672462800794,0.00894755847727003,CHCHD5,SMC4
CHCHD5|WDHD1,-0.014786794842533316,0.007515243687603495,CHCHD5,WDHD1
CHD7|GLRX2,-0.02776909981017679,0.0028997236728097965,CHD7,GLRX2
CHD7|TYMS,-0.029142258386553967,0.002516923548747544,CHD7,TYMS
CHEK1|TP53,0.013514625000284958,0.004613990562336469,CHEK1,TP53
CHEK2|TP53,-0.0016611372897033586,0.004356357818641392,CHEK2,TP53
CHMP1A|CHMP1B,-0.046430149545078694,0.008425209939460682,CHMP1A,CHMP1B
CHMP2A|CHMP2B,-0.0173777437655014,0.00474837441694452,CHMP2A,CHMP2B
CHMP3|RNF103-CHMP3,-0.02879723169086059,0.0069220992853004345,CHMP3,RNF103-CHMP3
CHM|CHML,-0.029153905509549893,0.005429900374762197,CHM,CHML
CHORDC1|ITGB1BP2,-0.005615653430380789,0.0033752506622662707,CHORDC1,ITGB1BP2
CHRNA5|ELMOD3,-0.017410805602142858,0.0032516080418587647,CHRNA5,ELMOD3
CHSY1|CHSY3,-0.01328256102728574,0.003214589989218352,CHSY1,CHSY3
CHUK|IKBKB,-0.023117283030577834,0.004631425815783959,CHUK,IKBKB
CLASP1|CLASP2,-0.06792709361505268,0.005777318709144999,CLASP1,CLASP2
CLOCK|NPAS2,-0.015904251744114337,0.0035749700479941523,CLOCK,NPAS2
CLPTM1|CLPTM1L,-0.00449100347806512,0.003571716210534969,CLPTM1,CLPTM1L
CLTC|CLTCL1,-0.019288808162235174,0.0030628768488449513,CLTC,CLTCL1
CMTM3|EXO1,-0.02035647925688333,0.0029761658697791075,CMTM3,EXO1
CMTM3|MCM2,-0.018829207535985413,0.00259159936055011,CMTM3,MCM2
CMTM3|NCAPH,-0.021480828785455795,0.00278501639414936,CMTM3,NCAPH
CNGB1|CNGB3,-0.01790597003129134,0.0021864171058752196,CNGB1,CNGB3
CNKSR1|CNKSR2,-0.007356465304036894,0.0022478040413758883,CNKSR1,CNKSR2
CNOT7|CNOT8,-0.07052348190182584,0.010047178932018785,CNOT7,CNOT8
CNPY2|RP11-977G19.10,-0.029821594258505543,0.004859985153832123,CNPY2,RP11-977G19.10
CNTNAP4|FZD6,-0.006922822407410831,0.0054826854518509605,CNTNAP4,FZD6
CNTNAP4|RRBP1,-0.01652188553355912,0.0023954530904979686,CNTNAP4,RRBP1
