gene_pair,HAP1_SL_score,HAP1_standard_error,RPE1_SL_score,RPE1_standard_error
ABHD2|ABHD2,-0.006482610772115808,0.010356376841549508,0.010221747915599745,0.010497799153316318
ABI1|ABI1,-0.00522271197664605,0.008517275418898617,0.001797970220398528,0.007419505853922282
ABI2|ABI2,0.013078808868239374,0.005207847979614907,0.0004518568969693517,0.003276991365211807
ABL1|ABL2,-0.015399692316471598,0.0043688385051717845,-0.00918014671042528,0.005490619519544096
ABLIM1|ABLIM1,-0.00668438883387645,0.011776352159176993,-0.005657506456550672,0.013285827602346903
ABR|ABR,0.0006404270343636842,0.004500250031462158,-0.039128184023419964,0.017608999607878754
ABT1|ABT1,0.0014783138619375257,0.006060678879811061,0.0010916257735827037,0.011103232577303425
ACAA1|ACAA1,-0.0027046029955017942,0.0035921287345267155,0.007897772760597525,0.013699298306701902
ACAA2|ACAA2,-0.0046302036947203475,0.0036607347001094514,-0.0011153737314177842,0.0041240913759923595
ACACA|ACACA,-0.0013680077320950418,0.005259096160798669,0.00020476430031590143,0.006875147841344788
ACAD9|ACAD9,0.002402196903573165,0.003989128056219016,-0.010293224755251185,0.00896512453039231
ACADM|ACADM,0.01527665311413326,0.007272557649891991,-0.0016118425924904168,0.004668857825476946
ACADSB|ACADSB,0.005931102398433428,0.010961580946407739,0.023181882761940286,0.00952539967271783
ACADVL|ACADVL,-0.0014801438631623423,0.005587342566308382,0.013972199570478577,0.0032632949204715973
ACAP2|ACAP2,0.029467409530396543,0.011229259594881922,-0.012072141021689265,0.0040087515972994274
ACAP3|ACAP3,-0.003197048010355468,0.0057383282257619335,0.007952267538760887,0.005705473448934338
ACAT1|ACAT1,0.0007891516375896941,0.002817426857651908,-0.017512593812943917,0.012683342118943508
ACAT2|ACAT2,0.005060793103667661,0.012120062122053821,-0.00369132257318314,0.008209156188972772
ACBD3|TMED8,-0.005283222181119847,0.002804475456452965,0.0017936945267101984,0.003451324619557541
ACBD6|ACBD6,-0.00043107889222543844,0.007255393398679561,0.014855333690616581,0.00730820360748868
ACBD7|DBI,-0.002178852311572109,0.006661755117653164,-0.0014463480843885997,0.0083006927068642
ACER3|ACER3,0.0021017391248856205,0.001113843548570672,-0.002919526702674542,0.005165634871473572
ACIN1|ACIN1,-0.004914915245719964,0.012701824126823446,-0.006007669094732043,0.004580979745862305
ACLY|ACLY,-0.0037411293177749376,0.0179370108593796,-0.009051146846744967,0.016076703799994405
ACO1|ACO1,0.014647466469165918,0.00838157028491556,-0.01567895715587098,0.006621308331822146
ACO2|ACO2,-0.007400935630971282,0.006746773056829616,-0.002097425023761751,0.007217750413440984
ACOT13|ACOT13,0.012406360418750364,0.008448833806019056,0.0026118100615038567,0.011645115171877581
ACOT7|ACOT7,0.015265829436494205,0.009318546630959693,0.02241292999287414,0.016728771577260132
ACOT9|ACOT9,-0.0007988472440805921,0.003037715827132824,-0.009731205111732012,0.010511926239427493
ACOX1|ACOX1,0.0035974934266870934,0.0044864550941544215,0.016910790451996605,0.005062924329899928
ACP1|ACP1,0.01523352344383372,0.006420358648870114,-0.005941373801335917,0.010668670702239315
ACSL1|ACSL6,-0.003614162304086645,0.0029189158362303426,0.0027685207265279376,0.004682005192749674
ACSL3|ACSL3,0.010193027692794279,0.006239655345366907,0.012267849006804893,0.006882479476356302
ACSL4|ACSL4,0.003020470535717306,0.009221419087944353,0.004606668987709226,0.013073449689515244
ACSS2|ACSS2,-0.008311892940400746,0.0026259873824708933,-0.014109711593670936,0.017928688297374464
ACTB|ACTB,-0.012501653245200412,0.007922526160326262,-0.0173835617607627,0.01588450933410627
ACTG1|ACTG1,2.1995337794872283e-07,1.1313295816134383e-07,-3.68514734665204e-08,2.4913995210623652e-08
ACTG2|ACTG2,0.006566701466407342,0.007820694792967231,0.009403218642122473,0.009000952123595397
ACTL6A|ACTL6A,-0.0006964533143885947,0.008169862707638312,0.0028425005830183766,0.006778451713824454
ACTN1|ACTN1,-0.02776546489575837,0.01297545137027457,0.0007412010401755912,0.009379542255106402
ACTN4|ACTN4,-0.004202453303068302,0.0065614427145135835,-0.026440316462471487,0.014464879073118334
ACTR10|ACTR10,0.000149107095970262,0.007562925892088994,-0.0064168419646173196,0.010595256159439936
ACTR1A|ACTR1B,-0.006661718334963883,0.005842483603799228,-0.009107983770025791,0.005699172478519871
ACTR2|ACTR2,-0.007847669700373797,0.016494053418497603,-0.006123356174541642,0.017512191591369224
ACTR3|ACTR3,-0.0020463629773418792,0.012845399383040655,0.011070232022315843,0.01910811505370776
ACTR6|ACTR6,-0.0008310242330401748,0.012922804609057207,5.8381881165514106e-05,0.010983098480111624
ACVR1B|ACVR1B,-0.007895714472119989,0.012925854046179049,0.002559462741150414,0.009876129000957723
ACVR2A|ACVR2B,-0.008200459975293338,0.005696962756577028,-0.006890748937252867,0.005768207801179435
ADAM10|ADAM10,0.0036058828568077787,0.009455501028198985,-0.0041578232286195345,0.0061413715224621825
ADAM15|ADAM15,-0.007796547754610834,0.005377205791305536,-0.0041882306661865055,0.0077454366547802635
ADAM17|ADAM17,0.0030418668406358407,0.005374341247670306,0.0021455692224533747,0.005199504056203169
ADAM9|ADAM9,0.006175318916636106,0.007352070910420257,-0.010981336564173688,0.009749279864701395
ADAMTS10|ADAMTS6,0.004418479228476055,0.00502023451799749,-0.014528674307434776,0.005853696446288475
ADAMTSL1|ADAMTSL3,-0.004916094114307995,0.004879988832477001,-0.002787658015698444,0.004912369153741932
ADAP1|ADAP2,-0.005608353309108055,0.00393779625811918,-0.013020623455765093,0.006228764421168494
ADAR|ADAR,0.0003313902753250732,0.0018689605361230446,-0.0004746876484624963,0.006608867013141603
ADCY3|ADCY3,-0.0010622417567940033,0.004744570295708608,-0.006472701959973,0.00622024454930174
ADCY7|ADCY7,-0.001960680228656859,0.008974910372335339,-0.018145571547995586,0.00912988228166263
ADCY9|ADCY9,0.014775893745423282,0.01567101995038949,0.00030053533742135816,0.007468058228499381
ADD1|ADD1,-2.1711062689183772e-05,0.0013215771727600677,-0.007112220377958944,0.008777873022485614
ADD2|ADD2,-0.003823675457597042,0.004882759223247373,-0.0005321803531446005,0.007107051905403642
ADD3|ADD3,-0.005980838148298116,0.00490361083899016,-0.014564169937954292,0.0073865480089662225
ADGRA3|ADGRA3,0.007613575031418042,0.007030139505193377,-0.013446415773701403,0.010598873091100984
ADGRE5|ADGRE5,0.0026260126583459546,0.0027300190745796643,-0.0002709890905151664,0.008558496441531914
ADGRL1|ADGRL1,0.00045841766277006385,0.0018430720897423813,-0.005042669090968306,0.012470493335042156
ADGRL2|ADGRL2,-0.0003913432247678178,0.00984188953257689,0.011721838907740841,0.015166568699354958
ADGRV1|ADGRV1,0.019326239922752005,0.014346328037668965,-0.00961133856822815,0.0064547993177822525
ADH5|ADH5,0.05129827179439252,0.017320623346356333,-0.002557264413094127,0.010048806014028869
ADI1|ADI1,-1.5371798881089888e-08,1.0922090910078092e-08,1.5954045428506758e-09,9.810684712535656e-10
ADIPOR1|ADIPOR1,0.01476389676305409,0.00794524326986639,-0.001513486769634014,0.006065226914794592
ADIPOR2|ADIPOR2,-0.001988288346954936,0.0087544458029026,-0.0029855502404046194,0.012040443157828965
ADK|ADK,-0.0005572664743134047,0.0027046127186258055,-0.0005008498564880188,0.00325098277392241
ADNP2|ADNP2,0.003874962153373823,0.004629659491420832,-0.001159010807211265,0.0063125441445462315
ADNP|ADNP,0.002080303099771379,0.005138376618470672,-0.007120452940951938,0.010413901503899831
ADPGK|ADPGK,0.009371201802145727,0.00949904518353427,-0.00046154665304443294,0.00595652491033756
ADPRHL2|ADPRHL2,0.001487114708573144,0.010217194972300659,-0.008324144451850138,0.012038843684999996
ADRM1|ADRM1,-0.008966944923786191,0.012849778072366674,-0.0017218123708404483,0.007961677725196863
ADSL|ADSL,-0.029714248608593063,0.01208249433241974,0.0101034234022677,0.003551663393988542
ADSS|ADSS,-0.05217709869428405,0.07940673385920981,-0.16402218786292153,0.11377897794281348
ADSS|ADSSL1,-0.08502340170132654,0.042604767435183426,-0.0036796867470398364,0.02162176035429507
AEBP2|AEBP2,-0.0018317083762393355,0.008583379009759869,-0.00553174276703632,0.007643866022028154
AEN|AEN,0.001418136619606356,0.00116934102837582,-0.0009896675112660508,0.005592635015565118
AES|AES,-0.009068594447651308,0.009106519485420995,-0.008580207698796133,0.005245887472291925
AFF1|AFF1,-0.0001340250946840303,0.0040637534808604025,0.015281515287477204,0.00705824740710101
AFF2|AFF2,-0.0009387088125824896,0.009831186503247942,0.002937024169873101,0.005660740070658174
AFF4|AFF4,0.009945228496695985,0.013580096646479845,0.002890616266513209,0.0038423387513344793
AFG3L2|AFG3L2,-0.006598509752545473,0.008056487770702168,-0.0035644867418768733,0.0032809435099107566
AGAP1|AGAP1,-0.006060258481605405,0.005915829492729659,-0.005683600194841053,0.006715010604039086
AGAP3|AGAP3,-0.0108388959254843,0.018702725118588302,0.005222964495151856,0.015107842368646563
AGBL5|AGBL5,1.552584620525983e-05,0.005807223699200053,0.0031051191471088914,0.008543529569507116
AGFG1|AGFG1,0.016200530015340515,0.015464962990160572,-0.009166360068095044,0.013641640122995388
AGK|AGK,-0.03735310614548811,0.021084698904586616,0.0013488748687009299,0.004267185924504757
AGO1|AGO1,-0.020730960950202333,0.01020904534464504,-0.024999673911042783,0.010589017262241183
AGO2|AGO2,-9.994948735784065e-05,0.013253640930827109,9.753932667198179e-06,0.004195138310579662
AGO3|AGO3,-0.0027693322769687446,0.00511818878339424,0.0019789026164700745,0.0021654862437145974
AGO4|AGO4,0.012455613308624882,0.013430385151270754,-0.0035633239739022112,0.0036522471451137513
AGPAT1|AGPAT1,-0.004898989323198345,0.01138872225605913,-0.01063838549299005,0.0071103563257017815
AGPAT2|AGPAT2,-3.428320620923672e-08,2.6919784791492457e-08,-2.7291824886404442e-08,4.0785209178256087e-08
AGPAT3|AGPAT4,-0.0065287724814835895,0.004219963977268033,-0.0012625157007100014,0.004522153701879364
AGPAT5|AGPAT5,0.007635366630084041,0.010372539043066254,-0.005249699948169308,0.004424953870539514
AGPS|AGPS,0.006545984298960995,0.011218394552938646,-0.0009302077683795625,0.002354931972996269
AGRN|AGRN,-0.008232203060860347,0.007615300584167436,-0.00876094760732653,0.006926538756717601
AGTPBP1|AGTPBP1,-0.0007968478551154306,0.003822395896704566,-0.003764543006233275,0.003866389313407188
AHCTF1|AHCTF1,-0.0026105090791855305,0.004489001963210313,3.709005197734377e-05,0.003733674115231429
AHCYL1|AHCYL2,-0.009408166247222372,0.004102945725630374,-0.007704429034830806,0.0062853365311835
AHCY|AHCY,0.0017897823489021654,0.003913898727606075,-0.009512532262206467,0.007287280220258326
AHNAK|AHNAK2,-0.0014246161815593518,0.004609200606579176,-0.004586547094440748,0.00430111021479186
AHSA1|AHSA2,0.003570733413236327,0.005137233821226447,0.004426672657718956,0.005462233077778572
AIDA|AIDA,0.002342652468305898,0.009828763384364943,-0.025751915072404607,0.025322710469128856
AIF1L|AIF1L,0.00848283450157772,0.010196048572484828,0.014897477115174348,0.008054045706726201
AIFM1|AIFM1,-0.005120083829593877,0.0052224487331291375,-0.021451440219430074,0.01566944914564022
AIMP1|AIMP1,0.0010377993360498282,0.008170986904305533,-0.0013839516946566818,0.0037691802935277863
AIMP2|AIMP2,-0.013668310886391012,0.0028286854259124846,-0.007851046395779252,0.007717356358324139
AIP|AIP,0.0029302912141891025,0.0020794924236394465,0.014228444392227873,0.010030684194877687
AJUBA|WTIP,0.0007952955366309619,0.0049826695593798,-0.000528957366534213,0.004856322168114059
AK1|AK5,-0.01060728138906386,0.005438910167802649,-0.002810908560529333,0.005146558401066983
AK2|AK2,-0.009200347664436481,0.005252665912257296,-0.0006151752729035825,0.0011645038247190145
AK3|AK4,-0.005019930849762823,0.004104591471940972,-0.006629059728768857,0.0064352861282654114
AKAP11|AKAP11,0.0018427690383316481,0.001416837275823067,-0.0009371618650953203,0.004503584635687862
AKAP12|AKAP12,0.00933538887469997,0.004018010667659695,0.0011635983616279904,0.004523412814184701
AKAP13|AKAP13,-0.009900612576497039,0.0034896166613726564,-0.012018096199144243,0.004839347009370136
AKAP1|AKAP1,0.03018972385842721,0.011932341493859473,-0.014413324526670377,0.012506922510101456
AKAP8L|AKAP8L,0.0007552983198334864,0.0036106683826266253,-0.0025541099423641756,0.0031462316523022285
AKAP8|AKAP8,0.005631585881841312,0.13438502969134314,0.2693433264936232,0.09186442902720997
AKAP9|AKAP9,-0.00020733669801496234,0.0035781874996207294,-0.005281841072749441,0.008958341653604457
AKIRIN1|AKIRIN1,0.006433411893360855,0.009149470211519553,0.004230224303240726,0.010413536803190548
AKIRIN2|AKIRIN2,0.0002750894120373294,0.0028454501440618395,-0.014623603845625823,0.010679183933974856
AKR1A1|AKR1A1,0.004918585725988237,0.006371934553011325,0.018325496673439867,0.016761729857871117
AKR1B1|AKR1B1,-0.0024621366066178763,0.011002499015908489,0.0023742857521547004,0.0047517935383740535
AKR7A2|AKR7A2,-5.383573156497387e-08,1.0215601167025064e-07,1.4724631811156158e-09,4.628411735254842e-09
AKT1S1|AKT1S1,-0.005583761302226024,0.00765942011818394,-0.0050169160862376305,0.004919606836722759
AKT1|AKT1,-0.008238163227644667,0.011604814580454202,0.00026490603358374334,0.009642971044846058
AKT2|AKT2,-0.0014335636063231485,0.005801256983506132,-0.0017797295274511772,0.007134185132537203
AKT3|AKT3,0.001132051267255143,0.005065921647190906,0.0036487257282647304,0.00373326636405117
ALAS1|ALAS1,0.0010280356706284962,0.04153861149463801,0.014410761530123451,0.04078962318807174
ALDH18A1|ALDH18A1,0.006105653758712321,0.00440410087248434,0.0037466829353697156,0.012754440413335682
ALDH1B1|ALDH1B1,0.012588867553780692,0.011327255547160868,0.013550604469329834,0.006183119846960839
ALDH3A2|ALDH3A2,0.044023687600615646,0.013103295251758535,0.0021209042309952766,0.007554598459880861
ALDH6A1|ALDH6A1,-0.0014756526683216292,0.005127345301831106,0.006384138903574665,0.006439431119297408
ALDH7A1|ALDH7A1,0.009509420828539545,0.010909459327606046,0.005602383951327762,0.0054289942762251325
ALDH9A1|ALDH9A1,0.002705900879600636,0.004994588228972606,-0.006942899173369539,0.006949785866206212
ALDOA|ALDOA,3.6135881051335694e-08,1.0113608424344722e-07,1.1486655585035699e-08,7.11141900783252e-08
ALG13|ALG13,0.0035408239507912884,0.00409511327977418,-0.0013620530180964519,0.0031351099680262677
ALG1|ALG1,0.002125739874027014,0.005933551272185575,0.013188694123075282,0.010325552078229449
ALG3|ALG3,0.009542968640567352,0.005847139435012155,-0.003352645998830353,0.005517655933753185
ALG5|ALG5,-0.00012318979398497423,0.0021858940003260273,0.006978889644332131,0.007861818901629035
ALG8|ALG8,-0.013791847618768357,0.005594818358009079,-0.005701130359958254,0.00733065010649178
ALKBH2|ALKBH2,0.004248926858187391,0.00098868732037056,-0.00027836297961415503,0.0024782666616455784
ALKBH5|ALKBH5,-0.003119785435273906,0.0026490437339620992,0.0006876018466045007,0.003959411203357397
ALMS1|C10orf90,-0.002238676927120682,0.0030799253567798065,-0.007099360737424222,0.006186750325390537
ALPL|ALPL,0.0006039583359251843,0.002815934188990049,-0.003950002932887524,0.003918615463025168
ALYREF|ALYREF,-0.00789282307243752,0.018907147097309833,3.681482072052008e-06,0.015450793549098148
AMD1|AMD1,-0.002224201614026027,0.0032688731264786685,-0.0015681329604122763,0.015528187471017441
AMER1|AMER1,0.010020455810327919,0.01235963485122087,0.0043351578288557124,0.008783748056545748
AMFR|AMFR,3.370766045433706e-05,0.006110886453123876,-0.0030633223747266627,0.007870913833110468
AMMECR1L|AMMECR1L,0.00017145075526538386,0.004917297734238658,-0.006180714388886143,0.009232024242522738
AMMECR1|AMMECR1,0.002651752346953303,0.003729733075042013,-0.00796293355105089,0.009653922827284361
AMOTL1|AMOTL1,-0.0002666832023364085,0.003437371566742666,-0.03740855227118332,0.014954326923376525
AMOT|AMOTL2,-0.0021518747221393564,0.0031592881420419217,0.0002896036989542971,0.004564054296598382
AMPD2|AMPD2,-0.008130219737312825,0.007734340244949023,0.017115619312533154,0.017843909614013727
AMZ2|AMZ2,-0.026136178515737518,0.007341996472882317,0.0029251114134207744,0.002872730510234226
ANAPC11|ANAPC11,4.199051134579079e-09,2.1773490177512403e-08,2.165397340603281e-09,3.819829098861138e-09
ANAPC15|ANAPC15,-0.01151198802316907,0.0068437056864267785,0.0011690628563406247,0.005297677916169966
ANAPC16|ANAPC16,-0.001658858611128004,0.0053822093005946505,0.027375385404877856,0.028309911117823345
ANAPC2|ANAPC2,0.0008919056328719512,0.006169050877270735,0.007095094322343866,0.0266638659545076
ANAPC4|ANAPC4,-0.004379778732554625,0.01372183105405298,-0.002634513716134289,0.015915072135402008
ANAPC5|ANAPC5,0.00028372814674172453,0.006417090341985102,-0.0020181628490005855,0.009192718458975603
ANAPC7|ANAPC7,-0.003553634257827674,0.0027636882534457304,-0.00044799217842197693,0.006512026942113516
ANGEL1|ANGEL1,0.010646088021031773,0.00842970814387647,-0.012458223838915582,0.009051855419214138
ANGEL2|ANGEL2,0.020248426079545273,0.013229248562499513,0.016488720347723074,0.004970868463875911
ANK2|ANK3,-0.012044142305546785,0.005087925560115492,0.006121740126946125,0.0066154692830737395
ANKFY1|ANKFY1,-0.00012980417542145204,0.0010488648818322776,0.0008961732186131745,0.005348996693484264
ANKIB1|ANKIB1,-0.003401190355716892,0.008592449755944163,0.000298348749944989,0.004673256172929496
ANKLE1|ANKLE1,0.09211324029001794,0.11548407285619208,0.005954415945221461,0.06268103875816594
ANKLE2|ANKLE2,-0.006545305305964981,0.010409328818324102,-0.006680380483796035,0.011441373570557297
ANKRD10|ANKRD10,-0.0010273647877747111,0.014121805881549087,-0.00046477731969817314,0.005487295558212038
ANKRD11|ANKRD12,-0.0051360925820019675,0.004375857770776781,-0.002756124453377639,0.003659271289523287
ANKRD13A|ANKRD13A,0.0005700533323486854,0.0022366085368557727,-0.006530886623462605,0.007298325301591514
ANKRD17|ANKRD17,-0.004445539261450673,0.006297028570935882,-0.02108033662796684,0.020306907945027677
ANKRD27|ANKRD27,-0.008323685827966297,0.012235131890714608,-7.878524835862105e-05,0.00811612712489992
ANKRD28|ANKRD28,-0.0005670329455999736,0.013115656303743194,-0.004352353762915992,0.010390662778233821
ANKRD40|ANKRD40,-0.001829093005328059,0.006811240899027365,-0.03851252392923007,0.023488782645172464
ANKRD50|ANKRD50,-0.0046939174557702225,0.006330312635984395,-0.003888045454297217,0.007183626893339261
ANKRD52|ANKRD52,-0.007306462454124081,0.004895029298073862,0.0016887166156288914,0.006053409357685915
ANKRD6|ANKRD6,-0.005709487829624727,0.004854019637744749,-0.004903933840447809,0.009942399640737162
ANKS1A|ANKS1A,0.009032732310277045,0.007724510674020065,-0.0008656629256113667,0.012584968969315026
ANKS6|ANKS6,-0.03654482403592701,0.01300391939909657,-0.008369594264469577,0.005740820048486891
ANLN|ANLN,-0.0018957321531092037,0.007783414227130527,-0.039848555432506906,0.010625890074972163
ANO4|ANO5,0.0007847379238428033,0.004262839661612107,0.0002274971942239592,0.006994319370447967
ANO6|ANO6,0.007949195967938534,0.011906144127935489,-0.018688701073912368,0.010808172352410798
ANP32A|ANP32A,-0.003626052346621726,0.007832601941184944,-0.0036935537725566766,0.003313317540751761
ANP32B|ANP32B,0.00038609568540764073,0.0050811265930615634,-0.007288582905326461,0.012706396771962893
ANP32E|ANP32E,0.001952147658523868,0.014256991307243429,0.003963059657106917,0.012534369158618166
ANTXR1|ANTXR1,-0.003052907560261426,0.013170605452313322,-0.006947722810699504,0.00845921892607589
ANXA11|ANXA11,0.0003284953953679714,0.005560232251403042,-0.008611140469397476,0.010243973442641755
ANXA1|ANXA1,0.0011198287420408428,0.005691126718689514,0.004265899083684433,0.003988461310233488
ANXA2|ANXA2,0.0026094543320213715,0.005796107720780873,0.0071750691261811125,0.0034133831124075805
ANXA4|ANXA4,0.0014928823157441824,0.004360697030754709,0.003993064149488252,0.002032273687239818
ANXA5|ANXA6,-0.0014517273234668296,0.002912990230076321,-0.006995276855999309,0.0034617105126951812
ANXA7|ANXA7,-0.007461655022214963,0.0043115631841451766,0.016338598426196085,0.01050219467584028
AP1AR|AP1AR,-0.004593583048771205,0.01289288364738354,-0.004868919526160735,0.008324943421828395
AP1B1|AP2B1,-0.017076117356320995,0.006066492372350746,0.0002669630978830458,0.004420692376359296
AP1G1|AP1G2,-0.008766096054859096,0.004578352720776262,0.00040205718479305666,0.0036837083718719364
AP1M1|AP1M1,0.007552887679176125,0.0045868576531330005,0.00014838722312284064,0.0020508087218777033
AP1S1|AP1S1,0.00022466776458155593,0.003464508648599819,-0.007479732857101351,0.006889279405558137
AP1S2|AP1S2,0.0053394349458591684,0.0037148737616464317,0.003394174368220407,0.00329709015673557
AP2A1|AP2A2,-0.004234646309661822,0.005084512010798125,-0.0009748248276055698,0.005325021458059164
AP2M1|AP2M1,-0.014626224442156196,0.02237440430852674,-0.0006640142376285142,0.008564727781016567
AP2S1|AP2S1,0.005385945793503458,0.012585730231172444,-0.002951353788833037,0.00562034971681986
AP3B1|AP3B2,0.0018638448793297723,0.0053958344675611265,-0.002723991502668797,0.0045555458399198015
AP3D1|AP3D1,0.036651667911529545,0.010438562273990823,0.0013664313610506804,0.00466427920702251
AP3M1|AP3M1,0.00919906754665076,0.009080693811206138,0.011823510535321493,0.013686267228263532
AP3M2|AP3M2,0.000642289072668852,0.00725982418789708,-0.012163078045432854,0.009241652789818392
AP3S1|AP3S1,-0.002472460707604309,0.002763619415128786,-0.016238727301402876,0.005936577048829195
AP5M1|AP5M1,-0.005464383495812482,0.006684409491877379,-0.0015670265216379583,0.0013927715106532746
APAF1|APAF1,0.003952715936776027,0.0028716720523999594,-0.00998534016390788,0.006756346397448435
APBA2|APBA3,-0.013181375347146963,0.007716767018191025,0.0010112276820902649,0.005879210240570268
APBB1|APBB1,-0.002115254628918378,0.008638697498708974,-0.0001287375552773373,0.007648848212188547
APBB2|APBB3,-0.004159964951782154,0.005423968943232158,2.787769944444414e-06,0.0037130817157187703
APC|CTNNB1,0.005911634690879405,0.005267500375311063,-0.0046230311896145165,0.007770992688387311
APEH|APEH,0.0026664277636905547,0.007276108301713824,-0.0004152770850946695,0.0050967086630772235
APEX1|APEX1,-0.00037166474881572775,0.003565407532124478,-0.0003790019681656938,0.008389214539770902
APEX2|APEX2,-0.012640390286407711,0.015375858062605077,-0.00024268135815639266,0.005797147502234592
APH1A|APH1B,-0.01607561392945462,0.005373134460180208,-0.00696364443487875,0.004574108764346568
API5|API5,-0.0009189646625361153,0.004641552236045785,-2.9627723634480702e-05,0.009069482454000102
APIP|APIP,0.002374003786463883,0.011882456208193037,-0.001925928858212015,0.009708013823633782
APLP1|APLP2,-0.007641904573249713,0.005663135946221026,-0.00014162679607977643,0.004488771369802014
APMAP|APMAP,-0.016038709499846635,0.0054690202701503186,0.00251543842694815,0.008073419702683658
APOOL|APOOL,0.01279672885796177,0.014174048142735509,0.008302589458071621,0.011844273705389869
APOO|APOO,0.01848150045485708,0.00706255505954311,0.021314581235973105,0.011042985559643887
APPBP2|APPBP2,0.0006278737061175358,0.003466394330148389,0.00093516482385929,0.004602425392576336
APPL1|APPL1,-0.00438271615237351,0.0074816549463378006,0.03723004808866817,0.008003840044195978
APPL2|APPL2,0.016866364469855743,0.012394551925126026,-0.00017808236966519614,0.0029210315350869233
APP|APP,0.0009303866431672854,0.0017338240976505607,-0.01217195859937758,0.011304367722591408
APTX|APTX,0.02185272989326409,0.014332736103949088,-0.0003435890390707424,0.003286096269913647
AQR|AQR,-0.0015764376647080247,0.001739740379701011,-0.02678493173177504,0.012296068959179672
ARAF|ARAF,-0.0011041032794332866,0.003518682622665822,0.010217089980030214,0.008590899780272165
ARAP1|ARAP1,0.0040565085148869745,0.007797179562729491,-0.0006154336232662034,0.005045389099836288
ARAP2|ARAP3,-0.008433156743937093,0.004306239390871697,-0.005312324074141106,0.0044240538842138626
ARCN1|ARCN1,-0.006944650524848796,0.008589617856244432,-0.00015636314913625277,0.004463759854381992
AREL1|AREL1,-0.020541182020289036,0.011842927527035887,-0.0003967785943730607,0.0022946064170858717
ARF1|ARF1,0.0010477064747981598,0.00257052362228696,-0.00038665868165525287,0.005301097521365179
ARF3|ARF3,-0.0009633274092623404,0.011429775227365543,-0.001174417337981384,0.010970274836820035
ARF4|ARF5,0.0011651426590770062,0.006084562023855955,-0.006517892297536193,0.005808282788852733
ARFGAP1|ARFGAP1,0.007863428664187664,0.004958656703721669,-0.03379325415736547,0.014489191139585932
ARFGAP2|ARFGAP2,0.006955927274892974,0.010158318395337484,-0.020768966630974828,0.012143997271535445
ARFGEF1|ARFGEF2,-0.006006117737070502,0.00639323339161265,-0.009992772980404548,0.005309273265945272
ARFIP2|ARFIP2,0.00023257030424433193,0.007662569195229794,-0.004106502529894809,0.007943073509409353
ARG2|ARG2,-0.01643958392590898,0.005866358483314686,-0.003722443147020818,0.012770624634621025
