gene_pair,A549_SL_score,A549_standard_error,HT29_SL_score,HT29_standard_error,OVCAR8_SL_score,OVCAR8_standard_error
CSNK2A1|CSNK2A2,0.00012406589232314783,0.004405280228737071,-2.010802150749965e-06,0.0023825756430289865,-5.425269291553514e-05,0.003543733220959105
CTDSP1|CTDSP2,-3.3353189495312816e-06,0.0013410934948697103,4.867732069003631e-06,0.002913468202704215,-7.311671620380267e-06,0.0024770490797842003
CUL7|CUL9,6.86001076518231e-05,0.0030581588183572987,-7.703921814563833e-06,0.0020718350577809135,-7.763856771359551e-05,0.0022615219136930694
CYB5R1|CYB5R3,6.0817525461186956e-05,0.0025929341140367265,1.1985243106579472e-05,0.0038220584435696243,-4.646972187811861e-06,0.002117345557273139
CYTH1|CYTH2,0.006935963217893478,0.004881223629783616,-0.004366297773213352,0.001754408641785633,0.005166231788823947,0.0027864942190096447
CYTH2|CYTH3,-0.006946739534471998,0.00369778730513614,0.004340694686926087,0.0023674839308021373,-0.005119055720017557,0.002862811505538859
DCK|DGUOK,-9.385656378109916e-07,0.0017595613568927642,6.37880744660165e-07,0.0013105810308521415,1.6269558605539222e-05,0.0014453685383976809
DCUN1D1|DCUN1D2,-7.702523756691583e-05,0.001637701047415337,-4.5581974588873894e-05,0.0012869633477266018,-1.9896021950412896e-05,0.0011856305509771528
DCUN1D4|DCUN1D5,-8.557458089639764e-05,0.0016810204718773287,-8.11261458122381e-06,0.00300907498032212,9.643169474398015e-06,0.002975036319087216
DDHD2|SEC23IP,-1.3398551401007529e-05,0.001561022180828165,2.077996891503009e-07,0.0009107232646623234,2.952940956109836e-07,0.00011593986617199226
DDX19A|DDX19B,3.4585627228732476e-05,0.007481616503130374,-7.911140295677805e-05,0.0065347225993229825,-3.3633460689050686e-06,0.0036485588238958236
DHRS4|DHRS4L2,0.00012629408763433246,0.0027062312952556397,-2.9367211974431113e-05,0.0021950443914206404,-8.429007308252382e-06,0.004081364526774921
DIAPH1|DIAPH3,1.4074734677008766e-05,0.0017059835568201008,6.106931841697799e-05,0.002164260461983566,0.00018690869060449748,0.008515393538354343
DMWD|WDR20,6.433053156096941e-06,0.0018796762269522752,2.9793948009078825e-05,0.0012711431470254805,1.0475953375243479e-05,0.0005111385191684078
DMXL1|DMXL2,-0.008755891627974025,0.003698624803785002,-0.010514218446014233,0.004465150340262019,-5.734390113010863e-06,0.002574142330315967
DNAJA1|DNAJA2,0.0001753693352701042,0.005744164099173507,2.0165423169380167e-05,0.007708861472066514,3.0636795473940356e-05,0.006395513461166431
DNAJB12|DNAJB14,0.004711284176738275,0.001970927166898436,0.0024635119011791485,0.0012078502503875578,-2.1110920000065438e-05,0.0014389470248448485
DNMT3A|DNMT3B,-1.9166929829395052e-07,0.001703557612375555,-2.4558871036408265e-05,0.003595921071607983,-2.8635856659705212e-05,0.002270264019643694
DPF1|DPF2,6.798330746311964e-05,0.0040311955321249435,9.496440452246476e-06,0.002989718848382979,-4.754891081189107e-06,0.0016017270639299191
DPP8|DPP9,-7.648124302971225e-06,0.0019178461268303483,4.812006845443066e-06,0.0013706150001431341,1.0886032139056923e-06,0.0012670863446100596
DUSP16|DUSP8,-6.097769511224464e-06,0.002756192459258561,4.7239342142642765e-07,0.0007051708168958954,1.9456469823297038e-06,0.0008700543516382725
DYNC1LI1|DYNC1LI2,1.007191091454788e-05,0.0016489315616235638,-2.0090990348892783e-05,0.00302680776302719,7.2178888627248844e-06,0.0018342700607737884
DYRK2|DYRK3,8.561353159282205e-06,0.0021396464930342677,-2.9864110961952406e-08,0.0011905635088552689,-6.728530489749948e-07,0.0007631157960405676
EHD1|EHD4,5.9082056269433985e-06,0.002529532253383557,-2.4899655989529197e-05,0.0021334954621917658,-1.5108794735032202e-05,0.0024714419968257396
ENTPD4|ENTPD7,4.691364549178993e-06,0.0024681146135723427,-1.1237735784538595e-06,0.002629698881070222,-8.998439640500733e-05,0.002747717341454301
EPN1|EPN2,-2.0144937153564345e-06,0.002095413999748824,-2.7303009421386637e-06,0.002327992094170809,9.09686162401144e-07,0.0024003391954701622
EPS15|EPS15L1,-5.980275905972017e-06,0.0014338052873961863,-6.14909993294314e-10,0.0010202744226233366,-5.84358668730288e-06,0.0019297976336800685
