gene_pair,SL_score,standard_error,Gene 1,Gene 2
ADAP1|ADAP2,-0.2567383985995021,1.4952919407132874,ADAP1,ADAP2
ADARB1|ADARB2,-1.094757205059072,0.7089217455993049,ADARB1,ADARB2
ADCY5|ADCY6,-0.2718778966071416,0.4544147393902639,ADCY5,ADCY6
ADIPOR1|ADIPOR2,-0.8467600898482274,0.5030573840456097,ADIPOR1,ADIPOR2
ADSS|ADSSL1,-1.174076832990257,1.1547842164698927,ADSS,ADSSL1
AGPAT3|AGPAT4,-0.3468392483160051,0.21949376338464288,AGPAT3,AGPAT4
AGR2|AGR3,-0.486724201554503,4.605905523562857,AGR2,AGR3
AIF1|AIF1L,0.03148939018310948,0.18830106752221512,AIF1,AIF1L
AK3|AK4,0.01713874235415261,0.44388827003309256,AK3,AK4
AKIRIN1|AKIRIN2,-0.12512254949998686,0.401359665217974,AKIRIN1,AKIRIN2
AKR7A2|AKR7A3,-0.5245445841545225,5.3859629137795695,AKR7A2,AKR7A3
ALAS1|ALAS2,0.285922331670667,0.24556314153817618,ALAS1,ALAS2
ALDH1L1|ALDH1L2,-0.0073803512280124495,0.3506722611918346,ALDH1L1,ALDH1L2
ALG10|ALG10B,-0.09013785029416596,0.16578583768568778,ALG10,ALG10B
ALG1L|ALG1L2,0.06758092364536657,0.16084053601119686,ALG1L,ALG1L2
ALOX12|ALOX15,-0.10528890272688973,0.3573375093805283,ALOX12,ALOX15
AMELX|AMELY,0.19051569418415878,0.2847759402480878,AMELX,AMELY
AMMECR1|AMMECR1L,0.4775826544919427,1.0255170866689165,AMMECR1,AMMECR1L
AMPD1|AMPD3,-0.08194372177035006,0.1421443495134798,AMPD1,AMPD3
ANGPT1|ANGPT2,0.01347895705660998,0.16537997284327954,ANGPT1,ANGPT2
ANGPTL1|ANGPTL2,0.11720702927575632,1.5568611872301947,ANGPTL1,ANGPTL2
ANKRD18A|ANKRD18B,-0.7267410413296369,0.494381871127409,ANKRD18A,ANKRD18B
ANO1|ANO2,-0.9595894808142313,6.555538033590587,ANO1,ANO2
ANO3|ANO4,-0.5181419848540499,0.8061581824986941,ANO3,ANO4
ANXA1|ANXA2,0.9210099813939835,1.106457270878204,ANXA1,ANXA2
AOC2|AOC3,-2.9782533737519357,1.9744990882953855,AOC2,AOC3
AP1B1|AP2B1,-0.6156918158527713,0.24855752168248402,AP1B1,AP2B1
AP1G1|AP1G2,-0.461339512928004,0.31563124283768923,AP1G1,AP1G2
AP1M1|AP1M2,-0.592546492631418,0.6756688183489261,AP1M1,AP1M2
AP2A1|AP2A2,-1.2382779149896643,0.3823435475162596,AP2A1,AP2A2
AP3B1|AP3B2,-0.41953327797562234,0.40541723746238145,AP3B1,AP3B2
AP3M1|AP3M2,-0.10693759505977068,0.32585492174849295,AP3M1,AP3M2
AP3S1|AP3S2,-0.971195202663385,0.405983172279096,AP3S1,AP3S2
APCS|CRP,-3.1275233105997913,3.0462427675683874,APCS,CRP
APH1A|APH1B,0.18430298460991693,1.4034308831206372,APH1A,APH1B
AQP12A|AQP12B,-0.6246305203353291,0.5350467636446528,AQP12A,AQP12B
ARAF|RAF1,6.054920112128929,4.684322894781096,ARAF,RAF1
ARFGAP2|ARFGAP3,-0.06546775662112034,0.36405448519374983,ARFGAP2,ARFGAP3
ARFGEF1|ARFGEF2,-0.5885917636692772,0.4864332468403129,ARFGEF1,ARFGEF2
ARFIP1|ARFIP2,-0.1822760589240528,0.6106282523337756,ARFIP1,ARFIP2
ARG1|ARG2,-0.31973830758946215,0.17840211811893214,ARG1,ARG2
ARHGAP10|ARHGAP26,0.025265841984015616,0.36852404725019744,ARHGAP10,ARHGAP26
ARHGAP35|ARHGAP5,-0.004359948922779709,0.10978159947026836,ARHGAP35,ARHGAP5
ARHGEF3|NET1,0.050194621345039686,0.29998872370448115,ARHGEF3,NET1
ARHGEF6|ARHGEF7,-0.18222026513358405,0.28831902690746275,ARHGEF6,ARHGEF7
ARID1A|ARID1B,-0.8176715473904895,1.3840535181101639,ARID1A,ARID1B
ARL8A|ARL8B,-0.7762426464408498,0.2939361926006184,ARL8A,ARL8B
ARNT|ARNT2,0.2897801376551631,0.9202848212782715,ARNT,ARNT2
ARPC1A|ARPC1B,-1.1805384159610197,0.3130692878259602,ARPC1A,ARPC1B
ARPC5|ARPC5L,-1.8970787916244842,0.6677199446019092,ARPC5,ARPC5L
ARPP19|ENSA,-0.8025810058306927,2.363814264698665,ARPP19,ENSA
ASAP1|ASAP2,-0.5746340929534935,0.2895128999521718,ASAP1,ASAP2
ASB14|ASB15,-3.603744649872704,1.9971550694744862,ASB14,ASB15
ASF1A|ASF1B,-1.3606417656474294,1.0932029774180225,ASF1A,ASF1B
ASIC1|ASIC2,-0.6008619638564451,0.40873112516583254,ASIC1,ASIC2
ATF2|ATF7,-0.007124509742275159,0.11419085569115824,ATF2,ATF7
ATG4A|ATG4B,-0.5923233438474014,0.39362264903225913,ATG4A,ATG4B
ATP13A4|ATP13A5,0.31371040740755274,0.3997191009169842,ATP13A4,ATP13A5
ATP2C1|ATP2C2,-1.1693720725645176,0.7964031420774232,ATP2C1,ATP2C2
ATP5L|ATP5L2,-0.6964195349882274,0.3881103689359598,ATP5L,ATP5L2
ATP6V0D1|ATP6V0D2,-0.17378331056131205,0.26044621544527485,ATP6V0D1,ATP6V0D2
ATP6V1B1|ATP6V1B2,2.260563430712275,2.225635269167581,ATP6V1B1,ATP6V1B2
ATP6V1C1|ATP6V1C2,-0.11857949668369949,3.0736282417110634,ATP6V1C1,ATP6V1C2
ATP6V1E1|ATP6V1E2,-0.06194841870099711,0.3291495687465096,ATP6V1E1,ATP6V1E2
ATP8A1|ATP8A2,-0.06921816988781504,0.15769665378842326,ATP8A1,ATP8A2
ATP8B1|ATP8B4,-2.8610343989447937,1.4816782403627802,ATP8B1,ATP8B4
ATP9A|ATP9B,-0.971893744789978,0.6071528759292897,ATP9A,ATP9B
ATRN|ATRNL1,0.04806434806820349,0.6449008073359435,ATRN,ATRNL1
ATXN3|ATXN3L,2.0911429453131882,2.4545733042900078,ATXN3,ATXN3L
